311904570395734016	positive	Ob das das Internet aushält? Soviel #Papst auf einmal. #Habemus ... ;-)	ob die die Internet aushält? soviele #Papst auf einmal. #Habemus ... ;-)	KOUS PDS ART NN VVFIN PIAT NN APPR ADJA NN $. $(	5/CP 5/SB 4/NK 5/SB 0/-- 7/NK 0/-- 7/MNR 8/NK 0/-- 10/-- 0/--	_ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind *=True case=nom|gender=neut|num=sg _ _ _ _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
311952043193556992	negative	RT @habichthorn: Schon wieder nicht Papst geworden. :(	RT @habichthorn: schon wieder nicht Papst geworden. :(	NE NN ADV ADV PTKNEG NN NE ADJA	2/AG 0/-- 6/MO 5/MO 6/NG 0/-- 6/NK 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg EmoExpression::markable_41::EmoExpression=True|EmoExpression::markable_41::Uncertain=false|EmoExpression::markable_41::Intensity=medium|EmoExpression::markable_41::SubjectiveFact=false|EmoExpression::markable_41::Polarity=negative|EmoExpression::markable_41::Sarcasm=false
311847029989076992	positive	RT @RAStadler: Wenigstens beim Postillon gibt es schon einen Papst. ;-) http://t.co/m8xSQgbWV3	RT @RAStadler: wenigstens bei Postillon geben es schon eine Papst. ;-) http://t.co/m8xSQgbWV3	NE NN ADV APPRART NN VVFIN PPER ADV ART NN $( CARD	2/PNC 0/-- 4/MO 6/MO 4/NK 0/-- 6/EP 6/MO 10/NK 6/OA 12/-- 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg EmoExpression::markable_42::Sarcasm=false|EmoExpression::markable_42::Uncertain=false|EmoExpression::markable_42::Polarity=positive|EmoExpression::markable_42::Intensity=medium|EmoExpression::markable_42::EmoExpression=True|EmoExpression::markable_42::SubjectiveFact=false _
311922389388767233	positive	@BadKidLena der Papst spricht aber die ganze zeit (bei den gebeten) Latein. Das kann ich ;-)	@BadKidLena die Papst sprechen aber die ganz zeit (bei die gebeten) Latein. die können ich ;-)	NN ART NN VVFIN ADV ART ADJA APPR NN ART ADJA NN PDS VMFIN PPER $(	0/-- 3/NK 4/SB 0/-- 4/MO 7/NK 4/OA 4/MO 8/NK 12/NK 12/NK 4/OA 14/SB 0/-- 14/SB 15/--	case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True _ case=acc|gender=fem|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 EmoExpression::markable_43::Intensity=medium|EmoExpression::markable_43::Polarity=positive|EmoExpression::markable_43::Sarcasm=false|EmoExpression::markable_43::SubjectiveFact=false|EmoExpression::markable_43::Uncertain=false|EmoExpression::markable_43::EmoExpression=True
311901497971601408	mixed	Bin ich jetzt endlich Papst? :)	sein ich jetzt endlich Papst? :)	VAFIN PPER ADV ADV NN ADJD	0/-- 1/SB 1/MO 1/MO 1/PD 0/--	pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ EmoExpression::markable_104013050::Uncertain=false|EmoExpression::markable_104013050::Intensity=medium|EmoExpression::markable_104013050::Sarcasm=false|EmoExpression::markable_104013050::SubjectiveFact=false|EmoExpression::markable_104013050::Polarity=negative|EmoExpression::markable_104013050::EmoExpression=True case=acc|gender=masc|num=sg EmoExpression::markable_44::Uncertain=false|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::SubjectiveFact=false|EmoExpression::markable_44::EmoExpression=True|EmoExpression::markable_44::Polarity=positive
311898972736348160	positive	Webcam auf den Rauchfang der Sixtinischen Kapelle. Mehr Action geht nicht! :-) http://t.co/G7kJc7Qwdk ... #konklave #papst #papstwahl	Webcam auf die Rauchfang die Sixtinische Kapelle. mehr Action gehen nicht! :-) http://t.co/G7kJc7Qwdk ... #konklave #papst #papstwahl	NN APPR ART NN ART NN NE ADV NN VVFIN ADJA $( NN $. NN NN NN	0/-- 1/MNR 4/NK 2/NK 6/NK 4/AG 6/NK 9/MO 10/SB 0/-- 10/MO 13/-- 0/-- 13/-- 0/-- 15/NK 15/PD	case=nom|gender=neut|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=gen|gender=fem|num=pl case=gen|gender=fem|num=pl case=nom|gender=neut|num=sg *=True case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ EmoExpression::markable_45::SubjectiveFact=false|EmoExpression::markable_45::Intensity=medium|EmoExpression::markable_45::EmoExpression=True|EmoExpression::markable_45::Polarity=positive|EmoExpression::markable_45::Uncertain=false|EmoExpression::markable_45::Sarcasm=false case=nom|gender=masc|num=pl _ case=nom|gender=neut|num=pl case=nom|gender=neut|num=pl case=nom|gender=fem|num=sg
311907470903746560	positive	Ein Tintenfisch ;-) RT @PhilippKoerner: Ist es ein Junge oder ein Mädchen? #Papst	eine Tintenfisch ;-) RT @PhilippKoerner: sein es eine Junge oder eine Mädchen? #Papst	ART NN $( NE NN VAFIN PPER ART NN KON ART NN NN	2/NK 0/-- 2/-- 5/PNC 2/PAR 0/-- 6/SB 9/NK 6/PD 9/CD 12/NK 10/CJ 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg EmoExpression::markable_46::EmoExpression=True|EmoExpression::markable_46::Uncertain=false|EmoExpression::markable_46::SubjectiveFact=false|EmoExpression::markable_46::Intensity=medium|EmoExpression::markable_46::Sarcasm=false|*=True|EmoExpression::markable_46::Polarity=positive *=True *=True pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _
311797493895671808	positive	Habemus Papam - zumindest aus unserem Kamin kommt gerade weist er Rauch :-) #Konklave #Papst	Habemus Papam - zumindest aus unser Kamin kommen gerade weisen er Rauch :-) #Konklave #Papst	NN NN $( ADV APPR PPOSAT NN VVFIN ADV VVFIN PPER NE $( NN NN	8/SB 1/NK 2/-- 5/MO 1/MNR 7/NK 5/NK 10/OC 8/MO 0/-- 10/SB 14/NK 12/-- 10/OA 14/NK	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|EmoExpression::markable_104013051::Uncertain=false|pers=3|EmoExpression::markable_104013051::Intensity=medium|num=sg|EmoExpression::markable_104013051::EmoExpression=True|EmoExpression::markable_104013051::SubjectiveFact=false|EmoExpression::markable_104013051::Polarity=positive|EmoExpression::markable_104013051::Sarcasm=false case=acc|gender=masc|num=sg|EmoExpression::markable_104013051::EmoExpression=True case=acc|EmoExpression::markable_47::EmoExpression=True|EmoExpression::markable_47::SubjectiveFact=false|EmoExpression::markable_47::Uncertain=false|gender=masc|EmoExpression::markable_47::Polarity=positive|EmoExpression::markable_47::Sarcasm=false|num=sg|EmoExpression::markable_47::Intensity=medium case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
311835450136481792	positive	RUFT JETZT FÜR DEN PAPST AN! 01379... Oder sende eine SMS mit "Konklave1" an die 666....6...:-)	rufen jetzt für die Papst AN! @card@ oder senden eine SMS mit "Konklave1" an die 666....6...:-)	VVFIN ADV APPR ART NN NN CARD KON VVFIN ART NE APPR NN APPR ART $(	0/-- 1/MO 1/MO 5/NK 3/NK 1/OA 0/-- 7/CD 8/CJ 11/NK 9/OA 9/MO 12/NK 13/MNR 14/NK 15/--	_ _ _ *=True *=True *=True _ _ pers=3|num=sg|tense=pres|mood=subj case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|EmoExpression::markable_48::Polarity=positive|EmoExpression::markable_48::Sarcasm=false|gender=fem|EmoExpression::markable_48::Uncertain=false|EmoExpression::markable_48::Intensity=medium|EmoExpression::markable_48::SubjectiveFact=false|num=sg|EmoExpression::markable_48::EmoExpression=True
312189671239188480	positive	@AndreasP_RV bezüglich Neugeborenen kA, aber so jung ist der Papst ja nicht. :-)	@AndreasP_RV bezüglich neugeboren kA, aber so jung sein die Papst ja nicht. :-)	NN APPR ADJA NN ADV ADV ADJD VAFIN ART NN ADV ADJA $(	0/-- 8/MO 4/NK 2/NK 8/MO 7/MO 8/PD 0/-- 10/NK 8/SB 8/MO 8/MO 0/--	case=nom|gender=neut|num=sg _ case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg _ _ pos=True pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::SubjectiveFact=false|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium
311936077969629184	positive	RT @caporalChien: Zumindest bei der vatikanischen Nationalhymne sollte er Salutieren ;-) #papst	RT @caporalChien: zumindest bei die vatikanisch Nationalhymne sollen er Salutieren ;-) #papst	NE NN ADV APPR ART ADJA NN VMFIN PPER NN $( NN	2/AG 0/-- 4/MO 8/MO 7/NK 7/NK 4/NK 0/-- 8/SB 8/OA 10/-- 8/PAR	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg|pers=3 case=acc|gender=fem|num=pl EmoExpression::markable_50::Intensity=medium|EmoExpression::markable_50::Polarity=positive|EmoExpression::markable_50::Sarcasm=false|EmoExpression::markable_50::SubjectiveFact=false|EmoExpression::markable_50::Uncertain=false|EmoExpression::markable_50::EmoExpression=True case=acc|gender=fem|num=sg
311903352650887168	positive	@ArminWolf weist er Rauch - also kein Afrikanischer Papst :-)	@ArminWolf weisen er Rauch - also keine afrikanisch Papst :-)	NN VVFIN PPER NE $( ADV PIAT ADJA NN $(	0/-- 0/-- 2/SB 2/OA 4/-- 2/MO 9/NK 9/NK 2/SB 9/--	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|EmoExpression::markable_104013052::EmoExpression=True|gender=masc|EmoExpression::markable_104013052::Sarcasm=false|pers=3|EmoExpression::markable_104013052::Intensity=medium|EmoExpression::markable_104013052::Uncertain=false|num=sg|EmoExpression::markable_104013052::SubjectiveFact=false|EmoExpression::markable_104013052::Polarity=positive case=acc|gender=masc|num=sg|EmoExpression::markable_104013052::EmoExpression=True _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg EmoExpression::markable_51::Intensity=medium|EmoExpression::markable_51::Sarcasm=false|EmoExpression::markable_51::Uncertain=false|EmoExpression::markable_51::Polarity=positive|EmoExpression::markable_51::EmoExpression=True|EmoExpression::markable_51::SubjectiveFact=false
311909257857597440	positive	RT @ProSieben: Gutes Datum, gutes Omen? Der neue #Papst ist am 13.März 2013 gewählt.	RT @ProSieben: Gute Datum, gut Omen? die neu #Papst sein an 13.März @card@ gewählt.	NE ADJA NN NE ADJA NN ART ADJA NN VAFIN APPRART NN CARD NN	0/-- 1/UC 0/-- 3/NK 6/NK 3/PAR 9/NK 9/NK 10/SB 0/-- 10/MO 11/NK 14/NK 10/MO	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|Sentiment::markable_52::Intensity=medium|EmoExpression::markable_54::EmoExpression=True|EmoExpression::markable_54::SubjectiveFact=false|EmoExpression::markable_54::Uncertain=false|gender=neut|EmoExpression::markable_54::Polarity=positive|EmoExpression::markable_54::Sarcasm=false|Sentiment::markable_52::Polarity=positive|num=sg|Sentiment::markable_52::Sentiment=True|Sentiment::markable_52::Sarcasm=false|EmoExpression::markable_54::Intensity=medium case=nom|gender=neut|num=sg case=nom|Sentiment::markable_55::Sentiment=True|Sentiment::markable_55::Sarcasm=false|EmoExpression::markable_57::Intensity=medium|gender=neut|pos=True|Sentiment::markable_55::Intensity=medium|EmoExpression::markable_57::Uncertain=false|num=sg|EmoExpression::markable_57::Sarcasm=false|EmoExpression::markable_57::SubjectiveFact=false|Sentiment::markable_55::Polarity=positive|EmoExpression::markable_57::Polarity=positive|EmoExpression::markable_57::EmoExpression=True case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ gender=neut|*=True
311907600788762626	positive	Umziehen, Treue schwören, beten: Das strenge Protokoll, das der #Papst erfüllen muss, bevor er auf den Balkon tritt: http://t.co/ZzwPZ2ikqV	Umziehen, Treue schwören, beten: die streng Protokoll, die die #Papst erfüllen muss, bevor er auf die Balkon tritt: http://t.co/ZzwPZ2ikqV	NE NN NE ADJD ART ADJA NN PDS ART NN VVFIN NE PTKVZ PPER APPR ART NN ADJA NN	2/NK 11/SB 2/NK 11/MO 7/NK 7/NK 11/OA 11/OA 10/NK 8/AG 0/-- 11/SB 11/SVP 11/SB 18/MO 17/NK 15/NK 19/NK 11/OA	case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_104013053::SubjectiveFact=false|gender=fem|EmoExpression::markable_104013053::Intensity=medium|num=sg|EmoExpression::markable_104013053::EmoExpression=True|EmoExpression::markable_104013053::Uncertain=false|EmoExpression::markable_104013053::Polarity=positive|EmoExpression::markable_104013053::Sarcasm=false case=nom|gender=fem|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|*=True|num=sg _ case=nom|gender=masc|num=sg|pers=3 _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg
312106121945026560	negative	@BuliLive typisch Bayern kaum ist der neue Papst da und schon haben sie ihn in der Tasche....	@BuliLive typisch Bayern kaum sein die neu Papst da und schon haben sie er in die Tasche....	NN ADJD NE ADV VAFIN ART ADJA NN PTKVZ KON ADV VAFIN PPER PPER APPR ART NN	0/-- 5/PD 5/SB 5/MO 0/-- 8/NK 8/NK 5/SB 5/MO 5/CD 12/MO 10/CJ 12/SB 13/APP 12/MO 17/NK 15/NK	case=nom|gender=fem|num=sg EmoExpression::markable_104013054::Sarcasm=false|EmoExpression::markable_104013054::Uncertain=false|EmoExpression::markable_104013054::Intensity=medium|EmoExpression::markable_104013054::SubjectiveFact=false|EmoExpression::markable_104013054::Polarity=negative|pos=True|EmoExpression::markable_104013054::EmoExpression=True case=nom|gender=neut|num=sg _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ _ _ pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=3 case=acc|gender=masc|num=sg|pers=3 EmoExpression::markable_104013055::EmoExpression=True|EmoExpression::markable_104013055::Uncertain=false|EmoExpression::markable_104013055::Intensity=medium|EmoExpression::markable_104013055::SubjectiveFact=false|EmoExpression::markable_104013055::Sarcasm=false|EmoExpression::markable_104013055::Polarity=negative case=dat|gender=fem|num=sg|EmoExpression::markable_104013055::EmoExpression=True case=dat|gender=fem|num=sg
311911804001480706	mixed	Heute enden nun endlich die Gerüchte um Lewandowski! #Papst	heute enden nun endlich die Gerücht um Lewandowski! #Papst	ADV VVFIN ADV ADV ART NN APPR ADJA NN	2/MO 0/-- 2/MO 2/MO 6/NK 2/SB 6/MNR 7/NK 0/--	_ pers=3|num=pl|tense=pres|mood=ind _ EmoExpression::markable_10050096::Intensity=weak|EmoExpression::markable_10050096::SubjectiveFact=false|EmoExpression::markable_10050096::Uncertain=false|EmoExpression::markable_10050096::Sarcasm=false|EmoExpression::markable_10050096::EmoExpression=True|EmoExpression::markable_10050096::Polarity=positive case=acc|gender=neut|num=pl case=acc|EmoExpression::markable_104013056::Uncertain=false|gender=neut|EmoExpression::markable_104013056::Intensity=medium|EmoExpression::markable_104013056::EmoExpression=True|num=pl|EmoExpression::markable_104013056::Sarcasm=false|EmoExpression::markable_104013056::SubjectiveFact=false|EmoExpression::markable_104013056::Polarity=negative _ case=acc|gender=neut|num=pl|pos=True _
311949908074708992	positive	Faymann redet gerade irgendwas zum neuen #Papst. " Ich hoffe, er setzt sich für den Frieden ein"..	Faymann reden gerade irgendwas zu neu #Papst. " ich hoffe, er setzen sich für die Frieden ein"..	NE VVFIN ADV PIS APPRART ADJA NN $( PPER VVFIN PPER VVFIN PRF APPR ART NN ADJA	2/SB 0/-- 4/MO 2/OA 2/OP 7/NK 5/NK 7/-- 10/SB 0/-- 12/SB 10/OC 12/OA 17/MO 16/NK 14/NK 12/OP	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ gender=neut|*=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg _ case=acc|gender=masc|num=sg case=acc|EmoExpression::markable_10050097::EmoExpression=True|EmoExpression::markable_10050097::Sarcasm=false|gender=masc|EmoExpression::markable_10050097::SubjectiveFact=false|EmoExpression::markable_10050097::Polarity=positive|EmoExpression::markable_10050097::Uncertain=false|num=sg|EmoExpression::markable_10050097::Intensity=medium case=acc|gender=masc|num=sg|pos=True
311918640335294466	negative	RT @sara__weber: Und am Ende ist es immer nur ein alter Mann #Papst #Balkon	RT @sara__weber: und an Ende sein es immer nur eine alt Mann #Papst #Balkon	NE NN KON APPRART NN VAFIN PPER ADV ADV ART ADJA NN NN NN	2/AG 0/-- 6/JU 6/MO 4/NK 0/-- 6/SB 6/MO 12/MO 12/NK 12/NK 6/PD 12/NK 6/PD	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ _ case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_104013057::Intensity=medium|EmoExpression::markable_104013057::Sarcasm=false|gender=masc|pos=True|EmoExpression::markable_104013057::Polarity=negative|num=sg|EmoExpression::markable_104013057::SubjectiveFact=true|EmoExpression::markable_104013057::EmoExpression=True|EmoExpression::markable_104013057::Uncertain=false case=nom|gender=masc|EmoExpression::markable_104013057::EmoExpression=True|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
311922656121339904	negative	RT @ArminWolf: Der neue Papst 2010 zur Einführung der Homo-Ehe in Argentinien: "Schachzug des Teufels".	RT @ArminWolf: die neu Papst @card@ zu Einführung die Homo-Ehe in Argentinien: "Schachzug die Teufels".	NE NN ART ADJA NN CARD APPRART NN ART NN APPR ADJA NN ART NN	2/AG 0/-- 5/NK 5/NK 0/-- 5/NK 5/MNR 7/NK 10/NK 8/AG 10/MNR 13/NK 11/NK 15/NK 13/AG	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|Sentiment::markable_10050124::Sentiment=True|gender=masc|Source::markable_10050125::Source=True|num=sg|Sentiment::markable_10050124::Intensity=medium|Source::markable_10050125::Anaphref=empty|Sentiment::markable_10050124::Polarity=negative|Sentiment::markable_10050124::Sarcasm=false case=nom|Sentiment::markable_10050124::Sentiment=True|num=sg|gender=masc|pos=True|Source::markable_10050125::Source=True case=nom|gender=masc|Sentiment::markable_10050124::Sentiment=True|num=sg|Source::markable_10050125::Source=True Sentiment::markable_10050124::Sentiment=True|Source::markable_10050125::Source=True case=dat|gender=fem|Sentiment::markable_10050124::Sentiment=True|num=sg case=dat|Sentiment::markable_10050124::Sentiment=True|num=sg|gender=fem|Target::markable_10050126::Anaphref=empty|Target::markable_10050126::Preferred=true|Target::markable_10050126::Target=True case=gen|gender=fem|Target::markable_10050126::Target=True|num=sg|Sentiment::markable_10050124::Sentiment=True case=gen|gender=fem|Target::markable_10050126::Target=True|num=sg|Sentiment::markable_10050124::Sentiment=True Target::markable_10050126::Target=True|Sentiment::markable_10050124::Sentiment=True case=gen|gender=fem|Sentiment::markable_10050124::Sentiment=True|num=sg|pos=True case=gen|gender=fem|Sentiment::markable_10050124::Sentiment=True|num=sg case=gen|gender=masc|Sentiment::markable_10050124::Sentiment=True|num=sg case=gen|gender=masc|Sentiment::markable_10050124::Sentiment=True|num=sg
311914760415358977	negative	der neue papst is schon wieder zurückgetreten	die neu Papst is schon wieder zurücktreten	ART ADJA NN NE ADV ADV VVPP	3/NK 3/NK 0/-- 3/NK 6/MO 7/MO 3/OC	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ EmoExpression::markable_104013058::Polarity=negative|EmoExpression::markable_104013058::EmoExpression=True|EmoExpression::markable_104013058::Uncertain=false|EmoExpression::markable_104013058::Intensity=medium|EmoExpression::markable_104013058::Sarcasm=false|EmoExpression::markable_104013058::SubjectiveFact=true
311922484914032640	negative	RT @Johscherer: soso, der neue #Papst hat also in Deutschland promoviert. Wohlan denn, ihr tapferen Plagiatskreuzritter, auf ihn mit Gebe ...	RT @Johscherer: soso, die neu #Papst haben also in Deutschland promoviert. wohlan denn, ihr tapfer Plagiatskreuzritter, auf er mit geben ...	NE NN NE ART ADJA NN VAFIN ADV APPR NE NE ADV ADV PPOSAT ADJA NN APPR PPER PTKVZ VVFIN $.	2/AG 0/-- 7/SB 6/NK 6/NK 7/SB 0/-- 7/MO 7/MO 9/NK 7/OA 20/MO 20/MO 16/NK 16/NK 20/OA 16/MNR 17/NK 17/SVP 0/-- 20/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=dat|gender=neut|num=sg _ _ pos=True case=acc|gender=neut|num=sg case=acc|gender=masc|num=sg|comp=True case=acc|gender=masc|num=sg EmoExpression::markable_104013059::Polarity=negative|EmoExpression::markable_104013059::Sarcasm=false|EmoExpression::markable_104013059::Uncertain=false|EmoExpression::markable_104013059::Intensity=medium|EmoExpression::markable_104013059::SubjectiveFact=false|EmoExpression::markable_104013059::EmoExpression=True case=acc|gender=masc|num=sg|EmoExpression::markable_104013059::EmoExpression=True|pers=3 EmoExpression::markable_104013059::EmoExpression=True pers=3|num=sg|tense=pres|mood=subj|EmoExpression::markable_104013059::EmoExpression=True _
311918804424876032	neutral	RT @ProSieben: Der Argentinier Jorge Mario Kardinal #Bergoglio ist der neue Papst #Franziskus, der Erste. #HabemusPapam	RT @ProSieben: die Argentinier Jorge Mario Kardinal #Bergoglio sein die neu Papst #Franziskus, die Erste. #HabemusPapam	NE NN ART NN NE NE NN NN VAFIN ART ADJA NN NE ART ADJA NN	2/PNC 0/-- 4/NK 9/SB 6/PNC 4/NK 9/PD 7/NK 0/-- 12/NK 12/NK 9/SB 12/NK 15/NK 9/PD 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=neut|num=sg
311904638251188224	neutral	RT @Ina_Steinbach: Ich erhöhe: Und unverheiratet. RT @ZDF: Ok, da gehen wir mit! Und älter als 44 Jahre! RT @ZDFheute: Es wird ein Mann ...	RT @Ina_Steinbach: ich erhöhe: und unverheiratet. RT @ZDF: Ok, da gehen wir mit! und alt als 44 Jahre! RT @ZDFheute: Es werden eine Mann ...	NE VVFIN PPER NE KON NE NE NN NE ADV VVFIN PPER ADJD KON ADJD KOKOM CARD NN NE ADJA NN VAFIN ART NN $.	2/SB 0/-- 4/SB 0/-- 4/CD 5/CJ 8/PNC 0/-- 11/DA 11/MO 0/-- 11/SB 11/MO 18/JU 18/NK 17/CM 15/CC 0/-- 0/-- 19/UC 22/SB 0/-- 24/NK 22/SB 24/--	case=nom|*=True|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ pos=True case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ _ comp=True _ _ case=nom|gender=neut|num=pl case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _
311932465117798401	neutral	Franziskus I. nennt sich der neue Papst. Wer ist der neue Pontifex? Lesen Sie hier ein Porträt. http://t.co/NOr9DCcuTB	Franziskus I. nennen sich die neu Papst. wer sein die neu Pontifex? lesen Sie hier eine Porträt. http://t.co/NOr9DCcuTB	NE NE VVFIN PRF ART ADJA NN PWS VAFIN ART ADJA NN VVFIN PPER ADV ART NN NN	2/PNC 3/SB 0/-- 3/OA 7/NK 7/NK 3/SB 9/SB 0/-- 12/NK 12/NK 9/PD 0/-- 13/SB 13/MO 17/NK 13/OA 17/NK	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=3 _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
