326318631011106816	positive	könnt ihr mir für acht Leute einen Tisch auf den Namen René für morgen reservieren? %PosSmiley	können ihr ich für acht Leute eine Tisch auf die Name René für morgen reservieren? %PosSmiley	VMFIN PPER PRF APPR CARD NN ART NN APPR ART NN NN APPR ADV ADJA ITJ	0/-- 15/DA 15/DA 15/MO 6/NK 4/NK 8/NK 15/OA 8/MNR 11/NK 9/NK 11/NK 15/MO 13/NK 1/SB 1/DM	pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 case=dat|*=True|num=sg|pers=1 _ _ case=acc|*=True|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=acc|gender=neut|num=pl|pos=True EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
324874579468222464	positive	Jo. Ist mir heute aber wurscht %PosSmiley	Jo. sein ich heute aber wurscht %PosSmiley	NE VAFIN PPER ADV ADV ADJD ITJ	0/-- 0/-- 6/DA 2/MO 2/MO 2/PD 6/DM	case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=sg|pers=1 _ _ pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_44::Uncertain=false|EmoExpression::markable_44::Intensity=medium|EmoExpression::markable_44::Sarcasm=false|EmoExpression::markable_44::SubjectiveFact=false|EmoExpression::markable_44::EmoExpression=True|EmoExpression::markable_44::Polarity=positive
329157822665347072	positive	Bewerbungsgespräch überstanden! Gucke mir jetzt mal meine Lebensabschnittsheimat in Spe an %PosSmiley %Link	Bewerbungsgespräch überstanden! gucken ich jetzt mal mein Lebensabschnittsheimat in Spe an %PosSmiley %Link	NN ADJD VVFIN PPER ADV ADV PPOSAT NN APPR NN APZR ITJ XY	0/-- 1/PD 0/-- 3/DA 3/MO 3/MO 8/NK 3/OA 3/MO 9/NK 9/AC 11/NK 11/NK	case=nom|gender=neut|num=sg _ pers=3|num=sg|tense=pres|mood=subj case=dat|*=True|num=sg|pers=1 _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ case=dat|EmoExpression::markable_45::Intensity=medium|EmoExpression::markable_45::EmoExpression=True|gender=fem|EmoExpression::markable_45::Polarity=positive|EmoExpression::markable_45::Sarcasm=false|EmoExpression::markable_45::SubjectiveFact=false|num=sg|EmoExpression::markable_45::Uncertain=false case=dat|gender=fem|num=sg
327812348133920768	positive	Paar Bretter aus’m Baumarkt und blaue Farbe. Das wird schon! %PosSmiley	paar Brett aus’m Baumarkt und blau Farbe. die werden schon! %PosSmiley	PIAT NN NE NN KON ADJA NN PDS VAFIN ADJA ITJ	2/NK 0/-- 2/NK 2/CJ 4/CD 7/NK 5/CJ 9/SB 0/-- 9/OC 10/NK	*=True case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ EmoExpression::markable_46::EmoExpression=True|EmoExpression::markable_46::Uncertain=false|EmoExpression::markable_46::Intensity=medium|EmoExpression::markable_46::Sarcasm=false|EmoExpression::markable_46::SubjectiveFact=false|EmoExpression::markable_46::Polarity=positive
322395563838562305	positive	ich einigermassen. Ist ja nur einmal die Woche. %PosSmiley	ich einigermassen. sein ja nur einmal die Woche. %PosSmiley	PPER NE VAFIN ADV ADV ADV ART NN ITJ	2/SB 0/-- 0/-- 3/MO 6/MO 3/MO 8/NK 3/PD 0/NK	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind pers=3|num=sg|tense=pres|mood=ind _ _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg EmoExpression::markable_47::EmoExpression=True|EmoExpression::markable_47::SubjectiveFact=false|EmoExpression::markable_47::Uncertain=false|EmoExpression::markable_47::Polarity=positive|EmoExpression::markable_47::Sarcasm=false|EmoExpression::markable_47::Intensity=medium
326792763708420097	negative	Ich retweete gerade alles von dem %User weil ich keine Lust habe zu twittern%PosSmiley	ich retweete gerade alle von die %User weil ich keine Lust haben zu twittern%PosSmiley	PPER NN ADV PIS APPR ART NE KOUS PPER PIAT NN VAFIN APPR NE	12/SB 12/OA 2/MO 5/AC 2/PAR 7/NK 5/NK 12/CP 12/SB 11/NK 12/SB 0/-- 12/MO 13/NK	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=acc|gender=neut|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=nom|Sentiment::markable_100500125::Sentiment=True|Sentiment::markable_100500125::Polarity=negative|Sentiment::markable_100500125::Sarcasm=false|Source::markable_100500126::Source=True|*=True|pers=1|num=sg|Source::markable_100500126::Anaphref=empty|Sentiment::markable_100500125::Intensity=medium case=acc|Sentiment::markable_100500125::Sentiment=True|num=sg|Negation::markable_100500128::EmoExpressionRef=emo-expression:markable_100500127|Negation::markable_100500128::Negation=True|gender=fem case=acc|Sentiment::markable_100500125::Sentiment=True|EmoExpression::markable_100500127::Uncertain=false|EmoExpression::markable_100500127::Intensity=medium|EmoExpression::markable_100500127::Sarcasm=false|gender=fem|EmoExpression::markable_100500127::SubjectiveFact=false|num=sg|EmoExpression::markable_100500127::Polarity=positive|EmoExpression::markable_100500127::EmoExpression=True pers=3|Sentiment::markable_100500125::Sentiment=True|num=sg|tense=pres|mood=subj Sentiment::markable_100500125::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500125::Sentiment=True
324880230420455424	positive	Nein - vorerst nicht. Von Nicht nachmachen gab's auch nur vier Folgen %PosSmiley	Nein - vorerst nicht. von nicht nachmachen geben auch nur vier Folge %PosSmiley	NN $( ADV ADJD APPR PTKNEG VVINF VVFIN ADV ADV CARD NN ITJ	0/-- 1/-- 4/MO 1/PD 8/MO 7/NG 5/NK 0/-- 8/MO 11/MO 12/NK 8/OA 12/NK	_ _ _ _ _ _ _ pers=3|num=sg|tense=past|mood=ind _ _ _ case=dat|gender=fem|num=pl EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::SubjectiveFact=false|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium
326018509761040385	positive	Sorry, ich hatte im Kopf, dass du eins hast. Ich hatte letztens eins hier, das kann das auch %PosSmiley	Sorry, ich haben in Kopf, dass du eins hast. ich haben letztens eins hier, die können die auch %PosSmiley	NE PPER VAFIN APPRART NN KOUS PPER CARD NN PPER VAFIN ADV CARD NN PDS VMFIN PDS ADV ITJ	3/SB 3/SB 0/-- 3/MO 4/NK 3/MO 6/SB 9/NK 3/OA 11/SB 0/-- 13/MO 14/NK 16/SB 14/NK 11/OC 16/SB 16/MO 16/DM	case=nom|*=True|num=sg case=nom|*=True|num=sg|pers=1 pers=3|num=sg|tense=past|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|*=True|num=sg|pers=2 _ gender=neut|*=True case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=past|mood=ind _ _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg _ EmoExpression::markable_50::Intensity=medium|EmoExpression::markable_50::Polarity=positive|EmoExpression::markable_50::Sarcasm=false|EmoExpression::markable_50::SubjectiveFact=false|EmoExpression::markable_50::Uncertain=false|EmoExpression::markable_50::EmoExpression=True
327701973346430976	positive	Nicht ganz. Am Abend geht es dann nochmal in die Uni %PosSmiley	nicht ganz. an Abend gehen es dann nochmal in die Uni %PosSmiley	PTKNEG ADJA APPRART NN VVFIN PPER ADV ADV APPR ART NN ITJ	2/NG 0/-- 5/MO 3/NK 0/-- 5/EP 5/MO 5/MO 5/MO 11/NK 9/NK 11/NK	_ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg EmoExpression::markable_51::Intensity=medium|EmoExpression::markable_51::Sarcasm=false|EmoExpression::markable_51::Uncertain=false|EmoExpression::markable_51::Polarity=positive|EmoExpression::markable_51::EmoExpression=True|EmoExpression::markable_51::SubjectiveFact=false
328087470778499073	positive	Grün ist relativ, wird aber zusehends bunter... %PosSmiley	Grün sein relativ, werden aber zusehends bunter... %PosSmiley	NN VAFIN NE VAFIN ADV ADV ADJA ITJ	2/SB 0/-- 2/SB 2/MO 7/MO 7/MO 4/OC 7/NK	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ pos=True EmoExpression::markable_52::EmoExpression=True|EmoExpression::markable_52::Uncertain=false|EmoExpression::markable_52::Intensity=medium|EmoExpression::markable_52::SubjectiveFact=false|EmoExpression::markable_52::Polarity=positive|EmoExpression::markable_52::Sarcasm=false
326654908428345345	negative	das handelsblatt ist in seinen fadenscheinigen Artikel auch immer langweiliger	die Handelsblatt sein in sein fadenscheinig Artikel auch immer langweilig	ART NN VAFIN APPR PPOSAT ADJA NN ADV ADV ADJA	2/NK 3/SB 0/-- 3/MO 7/NK 7/NK 4/NK 9/MO 3/MO 3/MO	case=nom|Target::markable_54::Target=True|Target::markable_54::Anaphref=empty|gender=neut|Sentiment::markable_53::Sentiment=True|Sentiment::markable_53::Sarcasm=false|num=sg|Sentiment::markable_53::Intensity=medium|Target::markable_54::Preferred=true|Sentiment::markable_53::Polarity=negative case=nom|gender=neut|num=sg|Target::markable_54::Target=True|Sentiment::markable_53::Sentiment=True pers=3|Sentiment::markable_53::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_53::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_53::Sentiment=True case=dat|EmoExpression::markable_100500189::SubjectiveFact=false|EmoExpression::markable_100500189::Polarity=negative|gender=fem|Sentiment::markable_53::Sentiment=True|EmoExpression::markable_100500189::Uncertain=false|pos=True|EmoExpression::markable_100500189::Intensity=medium|EmoExpression::markable_100500189::EmoExpression=True|num=sg|EmoExpression::markable_100500189::Sarcasm=false case=dat|gender=fem|num=sg|Sentiment::markable_53::Sentiment=True Sentiment::markable_53::Sentiment=True Sentiment::markable_53::Sentiment=True EmoExpression::markable_55::EmoExpression=True|EmoExpression::markable_55::SubjectiveFact=false|comp=True|Sentiment::markable_53::Sentiment=True|EmoExpression::markable_55::Polarity=negative|EmoExpression::markable_55::Uncertain=false|EmoExpression::markable_55::Intensity=medium|EmoExpression::markable_55::Sarcasm=false
319586002819756032	neutral	Welche Farbe für die Glasur? :3 (Nicht wegen der Quali vom Foto wundern &lt; IPodbild.. %PosSmiley %Link	welche Farbe für die Glasur? @card@ (Nicht wegen die Quali von Foto wundern &lt; IPodbild.. %PosSmiley %Link	PIAT NN APPR ART NN CARD NN APPR ART NN APPRART NN VVINF $( NN ITJ XY	2/NK 0/-- 2/MNR 5/NK 3/NK 7/NK 13/OA 13/MO 10/NK 8/NK 10/MNR 11/NK 0/-- 13/-- 13/OA 17/NK 0/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ pos=True _ gender=fem|*=True|num=sg gender=fem|*=True|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _ case=dat|gender=neut|num=sg _ _
326941143122186240	positive	Autoklassiker: Mit Euphorie kauft sich's schlecht: Die Anschaffung des ersten Oldtimers ist eine Herzenssache...	Autoklassiker: mit Euphorie kaufen sich's schlecht: die Anschaffung die erst Oldtimer sein eine Herzenssache...	NN APPR NN VVFIN NE VVFIN ART NN ART ADJA NN VAFIN ART ADJA	6/SB 1/MNR 2/NK 1/PAR 4/SB 0/-- 8/NK 6/OA 11/NK 11/NK 8/AG 6/CJ 14/NK 12/PD	case=nom|gender=fem|num=sg _ case=dat|EmoExpression::markable_100500130::Uncertain=false|EmoExpression::markable_100500130::Intensity=strong|EmoExpression::markable_100500130::Sarcasm=false|EmoExpression::markable_100500130::Polarity=positive|gender=fem|EmoExpression::markable_100500130::EmoExpression=True|num=sg|EmoExpression::markable_100500130::SubjectiveFact=false pers=3|num=sg|tense=pres|mood=ind case=nom|EmoExpression::markable_100500190::Sarcasm=false|*=True|EmoExpression::markable_100500190::EmoExpression=True|EmoExpression::markable_100500190::Intensity=medium|EmoExpression::markable_100500190::Uncertain=false|num=sg|EmoExpression::markable_100500190::SubjectiveFact=false|EmoExpression::markable_100500190::Polarity=negative pers=3|num=sg|tense=pres|mood=ind case=acc|Sentiment::markable_100500132::Sentiment=True|Sentiment::markable_100500132::Polarity=positive|gender=fem|Sentiment::markable_100500132::Intensity=medium|Target::markable_100500133::Preferred=true|Target::markable_100500133::Anaphref=empty|num=sg|Target::markable_100500133::Target=True|Sentiment::markable_100500132::Sarcasm=false case=acc|gender=fem|num=sg|Sentiment::markable_100500132::Sentiment=True|Target::markable_100500133::Target=True case=gen|gender=masc|num=sg|Sentiment::markable_100500132::Sentiment=True|Target::markable_100500133::Target=True case=gen|num=sg|Sentiment::markable_100500132::Sentiment=True|Target::markable_100500133::Target=True|gender=masc|pos=True case=gen|gender=masc|num=sg|Sentiment::markable_100500132::Sentiment=True|Target::markable_100500133::Target=True pers=3|Sentiment::markable_100500132::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|Sentiment::markable_100500132::Sentiment=True case=nom|gender=fem|num=sg
324426205078118400	positive	morgen wunderbarer mensch ♥ wünsche dir einen schönen tag (%PosSmiley	morgen wunderbar mensch ♥ wünschen du eine schön tagen (%PosSmiley	ADV ADJD ADJA NN VVFIN PRF ART ADJA VVIMP TRUNC	2/MO 3/MO 4/NK 5/SB 0/-- 5/DA 10/NK 10/NK 10/NK 5/SB	_ case=nom|EmoExpression::markable_58::Uncertain=false|Sentiment::markable_56::Sentiment=True|gender=masc|Sentiment::markable_56::Polarity=positive|Sentiment::markable_56::Sarcasm=false|pos=True|EmoExpression::markable_58::Polarity=positive|EmoExpression::markable_58::Sarcasm=false|EmoExpression::markable_58::SubjectiveFact=false|num=sg|Sentiment::markable_56::Intensity=medium|EmoExpression::markable_58::Intensity=medium|EmoExpression::markable_58::EmoExpression=True case=nom|Target::markable_57::Preferred=true|num=sg|Target::markable_57::Target=True|Sentiment::markable_56::Sentiment=True|gender=masc|Target::markable_57::Anaphref=empty case=nom|EmoExpression::markable_59::Polarity=positive|EmoExpression::markable_59::EmoExpression=True|Sentiment::markable_56::Sentiment=True|gender=masc|EmoExpression::markable_59::Sarcasm=false|num=sg|EmoExpression::markable_59::Intensity=medium|EmoExpression::markable_59::SubjectiveFact=false|EmoExpression::markable_59::Uncertain=false mood=subj|EmoExpression::markable_100500191::Intensity=medium|pers=3|num=sg|tense=pres|EmoExpression::markable_100500191::EmoExpression=True|EmoExpression::markable_100500191::Uncertain=false|EmoExpression::markable_100500191::Polarity=positive|EmoExpression::markable_100500191::Sarcasm=false|EmoExpression::markable_100500191::SubjectiveFact=false case=dat|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg case=acc|EmoExpression::markable_62::SubjectiveFact=false|Sentiment::markable_60::Sarcasm=false|EmoExpression::markable_62::Polarity=positive|Sentiment::markable_60::Intensity=medium|gender=masc|pos=True|num=sg|EmoExpression::markable_62::EmoExpression=True|Sentiment::markable_60::Polarity=positive|EmoExpression::markable_62::Sarcasm=false|Sentiment::markable_60::Sentiment=True|EmoExpression::markable_62::Uncertain=false|EmoExpression::markable_62::Intensity=medium case=acc|Target::markable_61::Target=True|num=sg|Target::markable_61::Anaphref=empty|Sentiment::markable_60::Sentiment=True|gender=masc|Target::markable_61::Preferred=true EmoExpression::markable_100500134::Sarcasm=false|EmoExpression::markable_100500134::Uncertain=false|EmoExpression::markable_100500134::Intensity=medium|EmoExpression::markable_100500134::SubjectiveFact=false|EmoExpression::markable_100500134::Polarity=positive|EmoExpression::markable_100500134::EmoExpression=True
327051523735568386	positive	Mittwochs gab es stets Labskaus. Mutterns Lächeln spiegelte sich im Dotter.	Mittwoch geben es stets Labskaus. Mutterns Lächeln spiegeln sich in Dotter.	NN VVFIN PPER ADV NN NN NN VVFIN PRF APPRART NN	2/OA 0/-- 2/EP 2/MO 2/OA 8/SB 6/NK 0/-- 8/OA 8/MO 10/NK	case=gen|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg|pers=3 _ case=nom|gender=masc|num=sg case=gen|gender=neut|num=sg case=nom|EmoExpression::markable_100500135::EmoExpression=True|gender=neut|EmoExpression::markable_100500135::Sarcasm=false|EmoExpression::markable_100500135::Polarity=positive|EmoExpression::markable_100500135::Uncertain=false|num=sg|EmoExpression::markable_100500135::Intensity=medium|EmoExpression::markable_100500135::SubjectiveFact=false pers=3|num=sg|tense=past|mood=ind case=acc|pers=3|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg
323886903998959616	positive	da ist er, gute Nacht, Schlaf gut	da sein er, gut Nacht, Schlaf gut	ADV VAFIN NE ADJA NE NN ADJD	2/MO 0/-- 6/PNC 5/NK 6/NK 2/SB 2/PD	_ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=acc|EmoExpression::markable_100500136::Sarcasm=false|gender=fem|EmoExpression::markable_100500136::SubjectiveFact=false|pos=True|EmoExpression::markable_100500136::Polarity=positive|num=pl|EmoExpression::markable_100500136::Uncertain=false|EmoExpression::markable_100500136::EmoExpression=True|EmoExpression::markable_100500136::Intensity=medium case=acc|gender=fem|num=pl case=acc|gender=masc|num=sg EmoExpression::markable_100500137::EmoExpression=True|EmoExpression::markable_100500137::Intensity=medium|EmoExpression::markable_100500137::Sarcasm=false|EmoExpression::markable_100500137::SubjectiveFact=false|EmoExpression::markable_100500137::Polarity=positive|pos=True|EmoExpression::markable_100500137::Uncertain=false
321996669258452994	neutral	wenn man als Belieber sowas liest ist man automatisch aufgebracht! Ich kann ihn auch wieder löschen !	wenn man als Belieber sowas lesen sein man automatisch aufgebracht! ich können er auch wieder löschen !	KOUS PIS KOKOM NN PIS VVFIN VAFIN PIS ADJD ADJA PPER VMFIN PPER ADV ADV VVINF $.	7/CP 7/SB 6/MO 3/NK 6/NK 7/OC 0/-- 7/SB 10/MO 7/OC 12/SB 0/-- 16/OA 12/MO 16/MO 12/OC 16/--	_ case=nom|*=True|num=sg _ case=nom|gender=masc|num=sg _ pos=True pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg pos=True case=dat|gender=neut|num=pl|pos=True case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg|pers=3 _ _ _ _
319898680524144640	positive	"Mein Geschenk: Gratis: 7 Wochen E-Mail Coaching Kurs ""die 7 Geheimtipps zum Glück"" zur Erfüllung ihrer Mission	"Mein Geschenk: Gratis: 7 Woche E-Mail Coaching Kurs ""die 7 Geheimtip zu Glück"" zu Erfüllung ihr Mission	NN ADJA NN CARD NN NE NN NN NN CARD NN APPRART NN APPRART NN PPOSAT NN	2/MO 0/-- 2/SB 5/NK 3/MNR 5/NK 5/NK 5/NK 5/NK 11/NK 2/OA 11/MNR 12/NK 2/MO 14/NK 17/NK 15/AG	case=nom|gender=neut|num=sg case=nom|EmoExpression::markable_100500192::SubjectiveFact=true|gender=neut|pos=True|EmoExpression::markable_100500192::Uncertain=false|EmoExpression::markable_100500192::Intensity=medium|num=sg|EmoExpression::markable_100500192::Sarcasm=false|EmoExpression::markable_100500192::Polarity=positive|EmoExpression::markable_100500192::EmoExpression=True case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|EmoExpression::markable_100500194::Uncertain=false|gender=masc|EmoExpression::markable_100500194::Intensity=medium|num=sg|EmoExpression::markable_100500194::EmoExpression=True|EmoExpression::markable_100500194::Sarcasm=false|EmoExpression::markable_100500194::SubjectiveFact=true|EmoExpression::markable_100500194::Polarity=positive case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg
321994920820883456	positive	bis wann geht der livestream???? ihr (du und sarazar und der rumpel %PosSmiley seid die besten! %PosSmiley	bis wann gehen die livestream???? ihr (du und sarazar und die rumpeln %PosSmiley sein die besten! %PosSmiley	KON PWAV VVFIN ART ADJA PPOSAT NN KON NN KON ART VVIMP ITJ VAFIN ART ADJA ITJ	3/JU 3/MO 0/-- 5/NK 3/DA 7/NK 14/CJ 7/CD 8/CJ 14/CD 10/CJ 14/OC 12/NK 0/-- 16/NK 14/PD 16/NK	_ _ pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=acc|Target::markable_64::Preferred=true|Sentiment::markable_63::Intensity=strong|gender=neut|Sentiment::markable_63::Sentiment=True|Sentiment::markable_63::Sarcasm=false|Target::markable_64::Anaphref=empty|num=sg|Sentiment::markable_63::Polarity=positive|Target::markable_64::Target=True case=acc|gender=neut|num=sg|Sentiment::markable_63::Sentiment=True|Target::markable_64::Target=True Target::markable_64::Target=True|Sentiment::markable_63::Sentiment=True Target::markable_64::Target=True|Sentiment::markable_63::Sentiment=True|pos=True Target::markable_64::Target=True|Sentiment::markable_63::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_63::Sentiment=True|Target::markable_64::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_63::Sentiment=True|Target::markable_64::Target=True case=acc|EmoExpression::markable_66::EmoExpression=True|gender=neut|Sentiment::markable_63::Sentiment=True|num=sg|EmoExpression::markable_66::Polarity=positive|EmoExpression::markable_66::Uncertain=false|EmoExpression::markable_66::Intensity=medium|EmoExpression::markable_66::Sarcasm=false|EmoExpression::markable_66::SubjectiveFact=false case=acc|gender=neut|num=sg|Sentiment::markable_63::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_63::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_63::Sentiment=True|pos=True case=nom|EmoExpression::markable_100500182::Intensity=medium|EmoExpression::markable_100500182::Sarcasm=false|gender=fem|Sentiment::markable_63::Sentiment=True|EmoExpression::markable_100500182::Polarity=positive|num=sg|EmoExpression::markable_100500182::SubjectiveFact=false|EmoExpression::markable_100500182::Uncertain=false|EmoExpression::markable_100500182::EmoExpression=True
321846709246382080	neutral	Neuer Artikel: Zuckungen: Sutra1: /* Siehe auch */ ==[[Swami Sivananda]] über Zuckungen als Erfahrungen auf de...	neu Artikel: Zuckungen: Sutra1: /* siehe auch */ ==[[Swami Sivananda]] über Zuckung als Erfahrung auf de...	ADJA ADJA NN ADJA NN ADV ADV ADJA NN NE APPR NN KOKOM NN APPR ADJA	3/NK 3/NK 0/-- 5/NK 3/MNR 5/MNR 9/MO 9/NK 5/SB 9/NK 9/OP 11/NK 14/CM 12/CC 14/MNR 15/NK	case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=2|num=sg|mood=imp _ case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=fem|num=pl _ case=nom|gender=fem|num=pl _ case=dat|gender=masc|num=pl|pos=True
321732427296940034	positive	"Danke für 5 Abonnenten.. aber ihr seid 102 zu wenig." Wie ich das grad feiere %PosSmiley	"Danke für 5 Abonnenten.. aber ihr sein 102 zu wenig." wie ich die grad feiern %PosSmiley	NN APPR CARD NN ADV PPER VAFIN CARD APPR ADV KOUS PPER ART ADJA VVFIN ITJ	0/-- 1/MNR 4/NK 2/NK 6/MO 7/SB 0/-- 7/MO 7/MO 9/NK 15/CP 15/SB 14/NK 15/SB 0/-- 15/DM	case=nom|gender=fem|num=sg _ _ gender=masc|*=True _ case=dat|gender=fem|num=sg|pers=3 pers=2|num=pl|tense=pres|mood=ind _ _ _ _ case=nom|*=True|num=sg|pers=1 case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True mood=ind|EmoExpression::markable_100500140::Uncertain=false|EmoExpression::markable_100500140::Intensity=weak|EmoExpression::markable_100500140::EmoExpression=True|pers=1|EmoExpression::markable_100500140::Polarity=positive|num=sg|tense=pres|EmoExpression::markable_100500140::Sarcasm=false|EmoExpression::markable_100500140::SubjectiveFact=false EmoExpression::markable_68::Sarcasm=false|EmoExpression::markable_68::Uncertain=false|EmoExpression::markable_68::Intensity=strong|EmoExpression::markable_68::Polarity=positive|EmoExpression::markable_68::EmoExpression=True|EmoExpression::markable_68::SubjectiveFact=false
324560295441866755	positive	Ich habe ein %User-Video positiv bewertet: %Link Leckeres Eis von Dner | SturzioPLAY // F1 2012 CO-OP mit Dner in	ich haben eine %User-Video positiv bewertet: %Link lecker Eis von Dner | SturzioPLAY // F1 @card@ CO-OP mit Dner in	PPER VAFIN ART NN ADJD ADJA XY ADJA NN APPR NN XY NN ADJD CARD CARD NN APPR NN APPR	2/SB 0/-- 4/NK 2/OA 6/MO 4/AG 9/NK 9/NK 4/APP 9/PG 10/NK 13/NK 11/NK 16/MO 16/NMC 17/NK 9/PAR 17/MNR 18/NK 17/MNR	case=nom|Sentiment::markable_100500141::Sarcasm=false|Sentiment::markable_100500141::Sentiment=True|*=True|Sentiment::markable_100500141::Intensity=medium|Source::markable_100500142::Source=True|pers=1|num=sg|Sentiment::markable_100500141::Polarity=positive|Source::markable_100500142::Anaphref=empty pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_100500141::Sentiment=True case=acc|Target::markable_100500143::Target=True|num=sg|Sentiment::markable_100500141::Sentiment=True|Target::markable_100500143::Anaphref=empty|gender=neut|Target::markable_100500143::Preferred=true case=acc|gender=neut|num=sg|Target::markable_100500143::Target=True|Sentiment::markable_100500141::Sentiment=True Sentiment::markable_100500141::Sentiment=True|EmoExpression::markable_100500144::EmoExpression=True|pos=True|EmoExpression::markable_100500144::SubjectiveFact=false|EmoExpression::markable_100500144::Sarcasm=false|EmoExpression::markable_100500144::Polarity=positive|EmoExpression::markable_100500144::Uncertain=false|EmoExpression::markable_100500144::Intensity=medium case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg case=acc|EmoExpression::markable_100500146::Sarcasm=false|EmoExpression::markable_100500146::EmoExpression=True|Sentiment::markable_100500145::Sarcasm=false|EmoExpression::markable_100500146::SubjectiveFact=false|Sentiment::markable_100500145::Polarity=positive|gender=neut|Sentiment::markable_100500145::Intensity=medium|EmoExpression::markable_100500146::Polarity=positive|pos=True|Sentiment::markable_100500145::Sentiment=True|num=sg|EmoExpression::markable_100500146::Uncertain=false|EmoExpression::markable_100500146::Intensity=medium case=acc|Sentiment::markable_100500145::Sentiment=True|num=sg|Target::markable_100500147::Target=True|Target::markable_100500147::Preferred=true|gender=neut|Target::markable_100500147::Anaphref=empty _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg|pos=True case=dat|gender=masc|num=sg pos=True _ _ case=acc|gender=masc|num=sg _ case=dat|gender=masc|num=sg _
