321316308681650176	positive	wenn du den Tweet davor liest dann weist du wen ich meine %PosSmiley	wenn du die Tweet davor lesen dann weisen du wer ich mein %PosSmiley	KOUS PPER ART NN PAV VVFIN ADV VVFIN PPER PWS PPER PPOSAT ITJ	6/CP 6/SB 4/NK 6/OA 4/NK 8/MO 6/MO 0/-- 8/SB 8/OA 8/SB 13/NK 8/DM	_ case=nom|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 case=acc|gender=masc|num=sg case=nom|*=True|num=sg|pers=1 case=acc|gender=fem|num=sg case=acc|EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|gender=fem|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|num=sg|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Intensity=medium
322416924468326400	positive	Ich reite gerade Dartmoor Ponys ein und wollte fragen wieviel sie eigentlich tragen können? %PosSmiley | rei	ich reiten gerade Dartmoor Pony ein und wollen fragen wieviele sie eigentlich tragen können? %PosSmiley | rei	PPER VVFIN ADV NN NN PTKVZ KON VMFIN VVINF PWAV PPER ADV VVFIN ADJA ITJ XY ADJA	2/SB 0/-- 2/MO 5/NK 2/OA 2/SVP 2/CD 7/CJ 8/OC 13/OP 13/SB 13/MO 9/OC 8/MO 8/DM 0/-- 0/--	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=past|mood=ind _ _ case=nom|gender=fem|num=sg|pers=3 _ _ _ EmoExpression::markable_49::Polarity=positive|EmoExpression::markable_49::Sarcasm=false|EmoExpression::markable_49::EmoExpression=True|EmoExpression::markable_49::SubjectiveFact=false|EmoExpression::markable_49::Uncertain=false|EmoExpression::markable_49::Intensity=medium _ _
320096764998860802	mixed	%User jetzt, wo die Budgets eng werden in Frankreich %PosSmiley	%User jetzt, wo die Budget eng werden in Frankreich %PosSmiley	NE ADJA PWAV ART NN ADJD VAFIN APPR NE ITJ	2/SB 0/-- 7/MO 5/NK 7/SB 7/PD 2/CC 7/MO 8/NK 7/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg EmoExpression::markable_100500226::SubjectiveFact=false|EmoExpression::markable_100500226::Intensity=medium|EmoExpression::markable_100500226::Polarity=negative|EmoExpression::markable_100500226::Sarcasm=false|EmoExpression::markable_100500226::EmoExpression=True|EmoExpression::markable_100500226::Uncertain=false|pos=True pers=3|EmoExpression::markable_100500226::EmoExpression=True|num=pl|tense=pres|mood=ind _ case=dat|gender=neut|num=sg EmoExpression::markable_50::Intensity=medium|EmoExpression::markable_50::Polarity=positive|EmoExpression::markable_50::Sarcasm=false|EmoExpression::markable_50::SubjectiveFact=false|EmoExpression::markable_50::Uncertain=false|EmoExpression::markable_50::EmoExpression=True
320075923347103744	positive	wo bleibt die 6chste urlaubswoche- he wo ist der ögb mit seiner "macht"nichts! hund- sdorfer bewegt sich verbal- aus seinem stuhl %PosSmiley	wo bleiben die 6chste urlaubswoche- he wo sein die ögb mit sein "macht"nichts! Hund- sdorfer bewegen sich verbal- aus sein Stuhl %PosSmiley	PWAV VVFIN ART ADJA TRUNC ITJ PWAV VAFIN ART NN APPR PPOSAT NN TRUNC NN VVFIN PRF ADJD APPR PPOSAT NN ITJ	2/MO 0/-- 5/NK 5/NK 2/SB 5/NK 8/MO 2/SB 10/NK 8/SB 8/MO 13/NK 11/NK 15/PNC 16/SB 0/-- 16/OA 16/MO 16/MO 21/NK 19/NK 21/NK	_ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ comp=True pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg EmoExpression::markable_51::Intensity=medium|EmoExpression::markable_51::Sarcasm=false|EmoExpression::markable_51::Uncertain=false|EmoExpression::markable_51::Polarity=positive|EmoExpression::markable_51::EmoExpression=True|EmoExpression::markable_51::SubjectiveFact=false
320248450719555584	positive	Soso was haben wir denn wieder gedacht? %PosSmiley	Soso was haben wir denn wieder gedacht? %PosSmiley	NN PIS VAFIN PPER ADV ADV ADJA ITJ	2/PNC 3/OA 0/-- 3/SB 3/MO 3/MO 3/MO 3/NK	case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ _ _ EmoExpression::markable_52::EmoExpression=True|EmoExpression::markable_52::Uncertain=false|EmoExpression::markable_52::Intensity=medium|EmoExpression::markable_52::SubjectiveFact=false|EmoExpression::markable_52::Polarity=positive|EmoExpression::markable_52::Sarcasm=false
323593840219025408	positive	Vielleiche können wie später zusammen Kaffe trinken %PosSmiley	Vielleiche können wie spät zusammen Kaffe trinken %PosSmiley	NN VMFIN KOKOM ADJD ADV NN VVFIN ITJ	2/SB 0/-- 4/CM 2/MO 6/MO 7/SB 2/OC 7/DM	case=nom|Sentiment::markable_100500189::Sentiment=True|num=pl|Sentiment::markable_100500189::Sarcasm=false|Sentiment::markable_100500189::Polarity=positive|Sentiment::markable_100500189::Intensity=medium|*=True pers=3|Sentiment::markable_100500189::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_100500189::Sentiment=True Target::markable_100500190::Anaphref=empty|comp=True|Sentiment::markable_100500189::Sentiment=True|Target::markable_100500190::Preferred=true|Target::markable_100500190::Target=True Target::markable_100500190::Target=True|Sentiment::markable_100500189::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500189::Sentiment=True|num=pl|Target::markable_100500190::Target=True pers=3|Target::markable_100500190::Target=True|Sentiment::markable_100500189::Sentiment=True|num=pl|tense=pres|mood=ind EmoExpression::markable_53::SubjectiveFact=false|EmoExpression::markable_53::Intensity=medium|EmoExpression::markable_100500191::Intensity=medium|EmoExpression::markable_53::Sarcasm=false|num=pl|EmoExpression::markable_100500191::Uncertain=false|case=dat|EmoExpression::markable_100500191::Polarity=positive|EmoExpression::markable_100500191::SubjectiveFact=false|EmoExpression::markable_53::Polarity=positive|pers=3|Sentiment::markable_100500189::Sentiment=True|EmoExpression::markable_53::Uncertain=false|EmoExpression::markable_100500191::EmoExpression=True|EmoExpression::markable_53::EmoExpression=True|EmoExpression::markable_100500191::Sarcasm=false
327716259280072704	positive	heute ist setzlingmarkt in Salzburg %PosSmiley frische kräuter und gemüse stauden kaufen fürn balkon %PosSmiley	heute sein setzlingmarkt in Salzburg %PosSmiley frisch Kraut und Gemüse Staude kaufen fürn Balkon %PosSmiley	ADV VAFIN NN APPR NE ITJ ADJA NN KON NN NN VVFIN ADJA NN ITJ	2/MO 0/-- 2/SB 2/MO 4/NK 8/NK 8/NK 2/PD 8/CD 9/CJ 12/OA 2/PD 14/NK 12/OA 12/DM	Target::markable_58::Target=True|Target::markable_58::Preferred=true|Sentiment::markable_56::Sarcasm=false|Sentiment::markable_56::Intensity=medium|Sentiment::markable_56::Sentiment=True|Target::markable_58::Anaphref=empty|Sentiment::markable_56::Polarity=positive pers=3|Target::markable_58::Target=True|num=sg|tense=pres|mood=ind|Sentiment::markable_56::Sentiment=True Sentiment::markable_56::Sentiment=True|Target::markable_58::Target=True|pos=True Sentiment::markable_56::Sentiment=True|Target::markable_58::Target=True case=dat|gender=neut|Target::markable_58::Target=True|num=sg|Sentiment::markable_56::Sentiment=True case=dat|EmoExpression::markable_57::SubjectiveFact=false|Sentiment::markable_56::Sentiment=True|gender=neut|EmoExpression::markable_57::Polarity=positive|EmoExpression::markable_57::Uncertain=false|num=sg|EmoExpression::markable_57::Sarcasm=false|EmoExpression::markable_57::Intensity=medium|EmoExpression::markable_57::EmoExpression=True EmoExpression::markable_100500192::SubjectiveFact=false|pos=True|Target::markable_61::Target=True|Sentiment::markable_59::Intensity=medium|num=pl|Target::markable_61::Anaphref=empty|EmoExpression::markable_100500192::Polarity=positive|EmoExpression::markable_100500192::EmoExpression=True|case=acc|Target::markable_61::Preferred=true|Sentiment::markable_59::Polarity=positive|gender=masc|EmoExpression::markable_100500192::Intensity=medium|EmoExpression::markable_100500192::Uncertain=false|Sentiment::markable_59::Sarcasm=false|EmoExpression::markable_100500192::Sarcasm=false|Sentiment::markable_59::Sentiment=True case=acc|gender=masc|num=pl|Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True case=acc|gender=masc|num=pl|Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True case=acc|gender=masc|num=pl|Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True|pos=True Target::markable_61::Target=True|Sentiment::markable_59::Sentiment=True EmoExpression::markable_60::Polarity=positive|EmoExpression::markable_60::Intensity=medium|EmoExpression::markable_60::SubjectiveFact=false|Sentiment::markable_59::Sentiment=True|EmoExpression::markable_60::EmoExpression=True|EmoExpression::markable_60::Sarcasm=false|EmoExpression::markable_60::Uncertain=false
327323002532421632	positive	%User habt ihr eigtl nochmal geredet? %PosSmiley	%User haben ihr eigtl nochmal geredet? %PosSmiley	NE VAFIN PPER NE ADV ADJA ITJ	2/SB 0/-- 6/DA 6/OA 6/MO 2/OC 6/NK	case=nom|gender=masc|num=sg pers=2|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ _ EmoExpression::markable_62::SubjectiveFact=false|EmoExpression::markable_62::Polarity=positive|EmoExpression::markable_62::EmoExpression=True|EmoExpression::markable_62::Sarcasm=false|EmoExpression::markable_62::Uncertain=false|EmoExpression::markable_62::Intensity=medium
323013368267026433	positive	In 15min meine Bude auf Vordermann bringen. %PosSmiley kannich	in 15min mein Bude auf Vordermann bringen. %PosSmiley kannich	APPR NE PPOSAT NN APPR NE NE ITJ ADJA	4/MO 1/NK 4/NK 0/-- 4/MNR 7/PNC 5/NK 9/NK 0/--	_ case=dat|gender=neut|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|*=True|num=sg _ EmoExpression::markable_63::Polarity=positive|EmoExpression::markable_63::Sarcasm=false|EmoExpression::markable_63::EmoExpression=True|EmoExpression::markable_63::SubjectiveFact=false|EmoExpression::markable_63::Uncertain=false|EmoExpression::markable_63::Intensity=medium pos=True
320446308202717184	positive	12 min.sind wir da laut navi %PosSmiley ist schon wer vor der lgs?	12 min.sind wir da laut navi %PosSmiley sein schon wer vor die lgs?	CARD VVFIN PPER ADV APPR NE ITJ VAFIN ADV PWS APPR ART NN	2/MO 0/-- 2/SB 2/MO 2/MO 5/NK 8/NK 2/CJ 10/MO 8/SB 8/MO 13/NK 11/NK	Target::markable_65::Anaphref=empty|Sentiment::markable_64::Polarity=positive|Sentiment::markable_64::Intensity=weak|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True|Sentiment::markable_64::Sarcasm=false|Target::markable_65::Preferred=true pers=1|num=pl|tense=pres|mood=ind|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True case=nom|pers=1|num=pl|*=True|Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Target::markable_65::Target=True|Sentiment::markable_64::Sentiment=True Sentiment::markable_64::Sentiment=True case=dat|*=True|num=sg|Sentiment::markable_64::Sentiment=True case=dat|EmoExpression::markable_66::EmoExpression=True|*=True|Sentiment::markable_64::Sentiment=True|num=sg|EmoExpression::markable_66::Polarity=positive|EmoExpression::markable_66::Uncertain=false|EmoExpression::markable_66::Intensity=medium|EmoExpression::markable_66::Sarcasm=false|EmoExpression::markable_66::SubjectiveFact=false pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg
321511506128809984	negative	Habe den Einwurf pro Schepp gestern nicht mehr mitgekriegt %NegSmiley war obendrein schon um 21:30h im Bett podcast	haben die Einwurf pro Schepp gestern nicht mehr mitkriegen %NegSmiley sein obendrein schon um 21:30h in Bett podcast	VAFIN ART NN APPR NN ADV PTKNEG ADV VVPP ITJ VAFIN ADV ADV APPR NN APPRART NN ADJD	0/-- 3/NK 9/OA 3/MNR 4/NK 9/MO 9/NG 7/MO 1/OC 11/NK 9/PAR 11/MO 14/MO 18/MO 14/NK 15/MNR 16/NK 11/PD	case=nom|Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True|gender=neut|Target::markable_68::Preferred=true|Sentiment::markable_67::Sarcasm=false|Sentiment::markable_67::Polarity=negative|num=sg|Sentiment::markable_67::Intensity=medium|Target::markable_68::Anaphref=empty case=acc|gender=masc|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True case=acc|gender=masc|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True case=acc|gender=masc|num=sg|Target::markable_68::Target=True|Sentiment::markable_67::Sentiment=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|Target::markable_68::Target=True Sentiment::markable_67::Sentiment=True|EmoExpression::markable_69::Intensity=medium|EmoExpression::markable_69::Polarity=negative|EmoExpression::markable_69::Sarcasm=false|EmoExpression::markable_69::SubjectiveFact=false|EmoExpression::markable_69::Uncertain=false|EmoExpression::markable_69::EmoExpression=True pers=3|num=sg|tense=past|mood=ind _ _ _ case=acc|gender=neut|num=pl case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _
327102066172510209	negative	Habe gerade die Lautsprecher leiser gestellt und mich gewundert, wieso ich die Vögel noch höre. %NegSmiley	haben gerade die Lautsprecher leise stellen und ich gewundert, wieso ich die Vogel noch höre. %NegSmiley	VAFIN ADV ART NN ADJD VVPP KON PPER VVPP PWAV PPER ART NN ADV ADJA ITJ	0/-- 6/MO 4/NK 1/SB 6/MO 1/OC 6/CD 9/DA 7/CJ 15/MO 15/SB 13/NK 15/OA 15/MO 9/MO 0/NK	pers=3|num=sg|tense=past|mood=subj _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg comp=True _ _ case=acc|Sentiment::markable_100500193::Sentiment=True|*=True|pers=1|Sentiment::markable_100500193::Sarcasm=false|num=sg|Sentiment::markable_100500193::Polarity=negative|Sentiment::markable_100500193::Intensity=weak Sentiment::markable_100500193::Sentiment=True Sentiment::markable_100500193::Sentiment=True case=nom|Target::markable_72::Anaphref=empty|Target::markable_72::Preferred=true|Sentiment::markable_100500193::Sentiment=True|*=True|pers=1|num=sg|Target::markable_72::Target=True case=acc|gender=fem|num=sg|Target::markable_72::Target=True|Sentiment::markable_100500193::Sentiment=True case=acc|gender=fem|num=sg|Target::markable_72::Target=True|Sentiment::markable_100500193::Sentiment=True Sentiment::markable_100500193::Sentiment=True|Target::markable_72::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_100500193::Sentiment=True|comp=True EmoExpression::markable_70::SubjectiveFact=false|EmoExpression::markable_70::Intensity=medium|EmoExpression::markable_70::EmoExpression=True|EmoExpression::markable_70::Polarity=negative|Sentiment::markable_100500193::Sentiment=True|EmoExpression::markable_70::Uncertain=false|EmoExpression::markable_70::Sarcasm=false
322453730240917504	negative	naja, habe beide noch nicht gesehen. und weiss auch nicht wirklich, ob ich sie sehen will %NegSmiley	naja, haben beide noch nicht gesehen. und wissen auch nicht wirklich, ob ich sie sehen wollen %NegSmiley	NE VAFIN PIS ADV PTKNEG NE KON VVFIN ADV PTKNEG ADJA KOUS PPER PPER VVINF VMFIN ITJ	2/SB 0/-- 6/NK 5/MO 6/NG 2/SB 2/CD 7/CJ 11/MO 11/NG 8/MO 16/CP 16/SB 15/OA 16/OC 8/OC 16/DM	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=subj case=acc|*=True|num=pl _ _ pos=True _ mood=ind|Sentiment::markable_73::Sarcasm=false|Sentiment::markable_73::Polarity=negative|Sentiment::markable_73::Intensity=medium|pers=3|num=sg|tense=past|Target::markable_75::Target=True|Target::markable_75::Preferred=true|Target::markable_75::Anaphref=empty|Sentiment::markable_73::Sentiment=True Target::markable_75::Target=True|Sentiment::markable_73::Sentiment=True Target::markable_75::Target=True|Sentiment::markable_73::Sentiment=True Target::markable_75::Target=True|pos=True|Sentiment::markable_73::Sentiment=True Target::markable_75::Target=True|Sentiment::markable_73::Sentiment=True case=nom|Source::markable_76::Anaphref=empty|Sentiment::markable_73::Sentiment=True|*=True|pers=1|num=sg|Source::markable_76::Source=True|Target::markable_75::Target=True case=acc|pers=3|num=sg|Sentiment::markable_73::Sentiment=True|Target::markable_75::Target=True|gender=fem Target::markable_75::Target=True|Sentiment::markable_73::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Target::markable_75::Target=True|Sentiment::markable_73::Sentiment=True EmoExpression::markable_74::EmoExpression=True|EmoExpression::markable_74::Uncertain=false|EmoExpression::markable_74::Intensity=medium|Sentiment::markable_73::Sentiment=True|EmoExpression::markable_74::SubjectiveFact=false|EmoExpression::markable_74::Polarity=negative|EmoExpression::markable_74::Sarcasm=false
328074625340821504	neutral	Ich versuche das jetzt auch mal mit der Kreativität %Link Cover d Autobiographie ist schon mal da	ich versuchen die jetzt auch mal mit die Kreativität %Link Cover d Autobiographie sein schon mal da	PPER VVFIN PDS ADV ADV ADV APPR ART NN XY NN ADJA NN VAFIN ADV ADV ADV	2/SB 0/-- 2/OA 2/MO 2/MO 2/MO 2/MO 9/NK 7/NK 11/NK 14/SB 13/NK 11/AG 2/CJ 17/MO 17/MO 14/MO	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg _ _ _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg|pos=True case=gen|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _
318518261161525248	positive	Behute mich in dieser Nacht Gute Nacht Gebete	Behute ich in dies Nacht gut Nacht Gebet	NN PRF APPR PDAT NN ADJA NN NN	7/NK 6/OA 6/MO 5/NK 3/NK 7/NK 0/-- 7/NK	pers=1|num=sg|tense=past|mood=subj case=acc|*=True|num=sg|pers=1 _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|EmoExpression::markable_100500194::Uncertain=false|gender=fem|EmoExpression::markable_100500194::Intensity=medium|pos=True|num=sg|EmoExpression::markable_100500194::EmoExpression=True|EmoExpression::markable_100500194::Sarcasm=false|EmoExpression::markable_100500194::SubjectiveFact=false|EmoExpression::markable_100500194::Polarity=positive case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
324124692447391744	positive	ich werde ihn morgen sichten. 18:30 haydn. würde mich freuen. cc %User	ich werden er morgen sichten. @card@ haydn. werden ich freuen. cc %User	PPER VAFIN PPER ADV NE CARD NE VAFIN PRF NE NE NE	2/SB 0/-- 2/SB 3/MNR 3/OA 7/NK 8/SB 0/-- 12/OA 12/PNC 12/PNC 8/SB	case=nom|Sentiment::markable_77::Sentiment=True|Source::markable_80::Anaphref=empty|Source::markable_80::Source=True|Sentiment::markable_77::Sarcasm=false|*=True|Sentiment::markable_77::Polarity=positive|pers=1|num=sg|Sentiment::markable_77::Intensity=medium Target::markable_79::Preferred=true|Sentiment::markable_77::Sentiment=True|mood=ind|Target::markable_79::Anaphref=empty|pers=1|num=sg|tense=pres|Target::markable_79::Target=True case=acc|pers=3|num=sg|Sentiment::markable_77::Sentiment=True|gender=masc|Target::markable_79::Target=True Sentiment::markable_77::Sentiment=True|Target::markable_79::Target=True case=acc|*=True|num=sg|Sentiment::markable_77::Sentiment=True Sentiment::markable_77::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_77::Sentiment=True Sentiment::markable_77::Sentiment=True|mood=subj|EmoExpression::markable_78::Polarity=positive|EmoExpression::markable_78::Sarcasm=false|EmoExpression::markable_78::Intensity=medium|pers=3|num=sg|tense=past|EmoExpression::markable_78::Uncertain=false|EmoExpression::markable_78::SubjectiveFact=false|EmoExpression::markable_78::EmoExpression=True case=acc|pers=1|num=sg|EmoExpression::markable_78::EmoExpression=True|Sentiment::markable_77::Sentiment=True Sentiment::markable_77::Sentiment=True|EmoExpression::markable_78::EmoExpression=True _ _
320200488081567744	positive	Danke. Ich beendete militärische Laufbahn 1962 als Gefreiter %PosSmiley	Danke. ich beendet militärisch Laufbahn 1962 als Gefreiter %PosSmiley	NN PPER ADJA ADJA NN CARD KOKOM NN ITJ	0/-- 3/SB 0/-- 5/NK 0/-- 5/NK 8/CM 3/CC 8/NK	case=nom|gender=masc|num=sg case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ _ case=nom|gender=masc|num=sg EmoExpression::markable_81::SubjectiveFact=false|EmoExpression::markable_81::Intensity=medium|EmoExpression::markable_81::EmoExpression=True|EmoExpression::markable_81::Polarity=positive|EmoExpression::markable_81::Uncertain=false|EmoExpression::markable_81::Sarcasm=false
327502713099255808	neutral	%Link wirst du dir eine neue kaufen? %PosSmiley	%Link werden du du eine neu kaufen? %PosSmiley	XY VAFIN PPER PRF ART ADJA ADJA ITJ	0/-- 0/-- 2/SB 7/DA 6/NK 7/OA 2/OC 0/NK	case=nom|gender=fem|num=sg pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 case=dat|*=True|num=sg|pers=2 case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg|pos=True _
326375365348052993	mixed	Wäre toll wenn das der nächste "Call of Duty"-Teil sein würde, liebe %User. Ihr habt euch leider nur vertippt. %PosSmiley %Link	sein toll wenn die die nah "Call of Duty"-Teil sein würde, lieb %User. ihr haben ihr leider nur vertippt. %PosSmiley %Link	VAFIN ADJD KOUS PDS ART ADJA NN FM NN PPOSAT NE ADJA NN PPOSAT VAFIN PPER ADV ADV NN ITJ XY	0/-- 4/MO 11/CP 1/SB 7/NK 7/NK 1/SB 11/PNC 11/PNC 11/NK 7/NK 13/NK 1/PD 19/NK 0/-- 15/SB 15/MO 19/MO 15/OA 21/NK 0/--	Sentiment::markable_100500195::Polarity=positive|Sentiment::markable_100500195::Sarcasm=false|mood=subj|Sentiment::markable_100500195::Intensity=medium|Sentiment::markable_100500195::Sentiment=True|pers=3|num=sg|tense=past Sentiment::markable_100500195::Sentiment=True|EmoExpression::markable_100500196::Polarity=positive|pos=True|EmoExpression::markable_100500196::Sarcasm=false|EmoExpression::markable_100500196::Uncertain=false|EmoExpression::markable_100500196::Intensity=medium|EmoExpression::markable_100500196::SubjectiveFact=false|EmoExpression::markable_100500196::EmoExpression=True Sentiment::markable_100500195::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_100500195::Sentiment=True case=nom|Target::markable_100500197::Preferred=true|num=sg|Target::markable_100500197::Anaphref=empty|gender=masc|Sentiment::markable_100500195::Sentiment=True|Target::markable_100500197::Target=True case=nom|num=sg|sup=True|gender=masc|Sentiment::markable_100500195::Sentiment=True|Target::markable_100500197::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_100500195::Sentiment=True|Target::markable_100500197::Target=True Sentiment::markable_100500195::Sentiment=True|*=True|Target::markable_100500197::Target=True Sentiment::markable_100500195::Sentiment=True|*=True|Target::markable_100500197::Target=True case=acc|gender=neut|num=sg|Sentiment::markable_100500195::Sentiment=True case=nom|*=True|num=sg|Sentiment::markable_100500195::Sentiment=True case=nom|EmoExpression::markable_100500198::SubjectiveFact=false|EmoExpression::markable_100500198::Sarcasm=false|EmoExpression::markable_100500198::EmoExpression=True|EmoExpression::markable_100500198::Uncertain=false|*=True|EmoExpression::markable_100500198::Intensity=medium|Sentiment::markable_100500195::Sentiment=True|EmoExpression::markable_100500198::Polarity=positive|num=sg case=acc|*=True|num=sg|Sentiment::markable_100500195::Sentiment=True case=nom|Sentiment::markable_100500199::Intensity=weak|Target::markable_100500200::Anaphref=empty|gender=masc|Target::markable_100500200::Preferred=true|num=sg|Sentiment::markable_100500199::Sentiment=True|Sentiment::markable_100500199::Sarcasm=false|Target::markable_100500200::Target=True|Sentiment::markable_100500199::Polarity=negative pers=2|num=pl|tense=pres|mood=ind|Sentiment::markable_100500199::Sentiment=True|Target::markable_100500200::Target=True case=dat|pers=2|num=pl|Sentiment::markable_100500199::Sentiment=True|*=True|Target::markable_100500200::Target=True EmoExpression::markable_100500201::Intensity=medium|EmoExpression::markable_100500201::EmoExpression=True|Sentiment::markable_100500199::Sentiment=True|EmoExpression::markable_100500201::Sarcasm=false|EmoExpression::markable_100500201::SubjectiveFact=false|EmoExpression::markable_100500201::Uncertain=false|EmoExpression::markable_100500201::Polarity=negative Sentiment::markable_100500199::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_100500199::Sentiment=True _ _
327392206052786176	neutral	mom hat gerade angerufen und gefragt, was für einen wochentag heute ist &amp; wie viel uhr wir haben. habe ihr lieber mal noch das jahr gesagt.	mom haben gerade anrufen und gefragt, was für eine Wochentag heute sein &amp; wie viele uhr wir haben. haben ihr lieb mal noch die Jahr gesagt.	NN VAFIN ADV VVPP KON NE PIS APPR ART NN ADV VAFIN $( KOKOM PIS VVFIN PPER NE VAFIN PPER ADJD ADV ADV ART NN NE	2/SB 0/-- 4/MO 2/OC 2/CD 12/SB 12/SB 12/MO 10/NK 8/NK 12/MO 5/CJ 12/-- 16/MO 14/CJ 11/CC 16/SB 12/SB 16/OC 16/DA 16/MO 16/MO 16/MO 25/NK 16/SB 25/NK	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ _ _ case=nom|gender=neut|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 _ _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind pers=3|num=sg|tense=pres|mood=subj case=dat|gender=fem|num=sg|pers=3 comp=True _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|*=True|num=sg
328582873441529856	positive	sind viel cooler als hunde :c	sein viel cool als Hund :c	VAFIN ADV ADJD KOKOM NN NE	0/-- 3/MO 1/PD 5/CM 3/CC 5/NK	pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_82::Sentiment=True Intensifier::markable_85::Intensifier=True|Intensifier::markable_85::Degree=strong|Sentiment::markable_82::Sentiment=True|Intensifier::markable_85::EmoExpressionRef=emo-expression:markable_84 EmoExpression::markable_84::Sarcasm=false|EmoExpression::markable_84::EmoExpression=True|EmoExpression::markable_84::Uncertain=false|EmoExpression::markable_84::Intensity=medium|comp=True|EmoExpression::markable_84::Polarity=positive|Sentiment::markable_82::Sentiment=True|EmoExpression::markable_84::SubjectiveFact=false Sentiment::markable_82::Sentiment=True case=nom|num=sg|Target::markable_86::Target=True|gender=fem|Target::markable_86::Preferred=false|Target::markable_86::Anaphref=empty|Sentiment::markable_82::Sentiment=True case=nom|gender=fem|num=sg
