neutral	RT @Fischblog : Journalisten , lernt bitte das mit den Quellenangaben . Danke .
neutral	RT @DieUteSchnute : Blink Heilen Magnetfelder schwere Depressionen ? Foto : Tim ... http://t.co/j33Cbu4ubY #Depressionen #EKT #Gesundheit #Imag ...
positive	Dafür ist #FranzFerdinand ' s Right Thoughts , Right Words , Right Action herrlich retro ( und kein bisschen lahm ) :))))
neutral	Tigerlady ( 57)  aus Singen #geil #fickpartner Link : http://t.co/fiSr0C89MJ http://t.co/TIP4hQnrz7
neutral	#mathe #fragen Brüche mit ungleichem Nenner dividieren : ( 5/8 ) : ( 5/16 ) http://t.co/9JhA1eKXVd
positive	@kidrauhldaze @avonscharming Followed :)
neutral	Fulda Immobilenmarkt : Suche dringend eine Wohnung ab 100  qm , mind . 4 Zimmer ... http://t.co/wEedTRnNDh
neutral	" Dauerhafter Schutz für Kleingärten in Berlin " ??? finale Niederlage von #Mauerpark-Groth gegen #KGA Oeynhausen ??? http://t.co/HibrgjIzYU
negative	Wer bitte isst denn Stubenküken ? Nicht mal Vegetarier mögen die . #Pfuibah .
positive	@RealLexyRoxx achso , na gut ... bist aber gern eingeladen Dir unser " neues " Seenland mal genauer anzuschauen :)
neutral	RT @ArneFellner : @WirGehenMit @wolfsrebellen . Das kann ich empfehlen und unterstütze diesen Apell . Helft den Hilflosen , verhindert Missvers ...
neutral	@GazpromFootball presents #s04 line - up : Fährmann , Uchida , Santana , Höwedes , Aogo , Höger , Neustädter , Clemens , Meyer , Draxler , Szalai #FürMax
neutral	Man ich brauch jetzt schnell einen Idioten , der mir weitere Level für Candy Crush freischaltet ! Ich will weiter spielen .
neutral	#Grünen-Spitzenkandidatin Katrin @GoeringEckardt sieht beim #ECHO-Interview noch Chancen für #RotGrün bei der #btw13 : http://t.co/5Fik914KTN
neutral	Österreich - News : 31.8 . 2013  - Unfall bei Maria Neustift http://t.co/HN0bvgZlYx
positive	Schaut mal was heute nachmittag auf dem Blog erscheinen wird ! 👏👏 Ein neuer Outfit Post Woop Woop 🎉🎉 ... http://t.co/BV5LBzuUBK
neutral	@aandres_gm z. b. einundzwanzig , neununtneunzig
neutral	Schäubles Steuerpläne : Finanzminister plant Vorstoss gegen kalte Progression : Wolfgang Schäub ... http://t.co/3E89KVjEiy #wirtschaft #geld
positive	Na endlich - der #A400M wird ausgeliefert . Eine tolle Maschine . Wird sicher noch ein Exportschlager . #EADS http://t.co/anwWgthDts
neutral	Schalkes Finanzen - ein Tanz auf der Rasierklinge #S04 - http://t.co/HzkAncDOem
positive	@DerSee Verrucht ? Schönes Wort ! :-))
neutral	RT @medientage_de : Nigelnagelneu : Praxisorientierte Seminare bei den MEDIENTAGEN MÜNCHEN 2013 ! Vom Rat zur Tat : Jetzt anmelden unter http:/ ...
positive	@Beautyrella hat aber leider auch nicht immer geholfen . Auf jeden Fall gute Besserung !!!
neutral	@1D_Deutschland @hilley12345 Wann fängt der denn an also um wie viel Uhr ?
neutral	RT @_fluoreszent : Bücher ohne Lookismus . #wasfehlt #harrypotter
positive	@twittschicat @diemitderkamera drück , knuddel
neutral	Unzulässige #Ausschaffung #Asile #EGMR http://t.co/JRbvQTCO4P
neutral	Reifen und Felgen :: RE : Suche 16  zoll felgen . : Autor : JanB Verfasst am : Mi , 30  Okt 2013 , 8: 09  ( GMT 1)  Ich h ... http://t.co/da1J3vtZwU
neutral	Zahnarztauskunft - online Südtirol Hier finden Sie die besten Zahnärzte und Zahnmediziner aus Südtir Error
neutral	ANRUF ERWÜNSCHT : TS - NATUR !!! : Hallo , mein Lieber , Ich bin die TS Blondie Baby !!! Vergiss , was du bis jetzt ... http://t.co/IbAG7LvWUa
neutral	Endlich da : Breaking Bad Meth - Labor aus Lego : Filed under : Spielzeug Ob ... http://t.co/VzKOfwmsJ8 #BreakingBad #BreakingBad #CitizenBrick
positive	@gastmesse Vielen Dank für ' s Folgen meiner Tweets .. mehr infos gerne auch unter dem Account unserer Agentur @opensmjle ;-) VG aus Köln
negative	Ey , ihr Spackos . Wenn ihr keine Kinder operieren könnt , DANN LASST ES .
neutral	Fünf Jahre Erziehungslotsen in Celle : [ 7.  November 2013 ; 16:30 bis 19:00 . ] Heute vor genau fünf Jahre ... http://t.co/w46szvSx6d #Celle
negative	@insideXBOXde Ja ja ... bla bla . Aber die Hardware alleine macht kein Spielerlebnis aus . :)
neutral	Northampton kitchens - Northampton fitted kitchens http://t.co/sbeaSZIIxf via @sharethis
negative	@CeDeChOpF Das kann keiner beweisen ! Aber ich bin nicht schön xD wirklich .
positive	#psalm #23 #ich #will #bei #dir #bleiben #mein #leben #lang #gott #ist #immer #da #seine #arme #sind ... http://t.co/WilceSclQE
positive	Drinking a Warsteiner Premium Dunkel by Warsteiner Brauerei - http://t.co/5O9o6Di1Xh
neutral	@j_kirschstein WHAT WAS THIS http://t.co/bfYgjBLZzq
positive	die neue Folge muss heute einfach sein !! #heisenberg #breakingbad
positive	Gleich geht ' s loooos ! Da mir keiner gute reise wünscht - gute Reise Liza 😊
negative	RT @Chaosfux : * stirbt gelassen aus *
negative	RT @Ober_Franke : Habe gehört FRau #Merkel bricht schon ihre Wahlversprechen : Strom wird teurer , Abgasnormen werden erhöht , Lobbyspenden werd ...
negative	@danahrichelle Weh ?
neutral	dpa - Nachrichtenüberblick Wirtschaft http://t.co/FbPoVcY8jt
neutral	Seltsamer Streit um Krokodil " Fidel " im Zoo Hoyerswerda . Zur Seite : http://t.co/elfPFkcUby
positive	" live aus manchester " . technik können sie beim #zdf #mcfcfcb
negative	@03secondstomars wohl noch nie was von Sarkasmus gehört , huh ? ;)
positive	ach ja , bissl was von allem heute ... da fällt mir nur dieser Song for the day dazu ein : ... http://t.co/0Ht4wa1hu3
positive	#np Rammstein - Feuer Frei !
neutral	ÖH Uni Wien : Gegen rechte Hetze aller Art ! : Utl . : ÖH Uni Wien ruft auf , Rechtsextremismus keinen Platz ... http://t.co/Wo8Vf2qNSC APA OTS
negative	Dieser Ausschuss diente nur dazu , eine echte Aufklärung , dem dummen Wahlvieh , Bürger genannt , vorzutäuschen . http://t.co/UmqNDAtlJq
neutral	wein im kopf , " get lucky " in dauerschlaufe auffe ohren ... ( ist Ihnen auch schon mal aufgefallen , dass daft punk immer ein mü zu lang ist ? )
positive	@Tibbo_ Nee , Business war genauso voll und am anderen Ende der Sicherheitskontrollen waren die Schlangen plötzlich nur noch halb so lang . :D
neutral	Severina : Alter : 35  Sternzeichen : Schütze PLZ - Bereich : 3 Geschlecht : weiblich Augenfarbe : grün Hobbies : High ... http://t.co/EkAS5EMJcN
positive	SIEG !!!!!!!! Chemie gewinnt 2-0 gegen Osnabrück :-D #liga3
neutral	@jpgames_de Ich glaube nicht ! Schick mir mal eine Anfrage ! - &gt; Roflcopterskater
negative	Dank investigativem Journalismus konnten wir herausfinden , dass man für das Update auf Windows 8.1 zuerst ein Update installieren muss . Aha !
neutral	Altes Radio , Typ VE 301:  Hamburg | Altes Radio Typ VE 301.  Der Kabelanschluss für 220  V muss erneuert werden . ... http://t.co/K6TsB1FzrN
positive	@TihamerJenei sieht nach einer Füllung aus ? Gutes gelingen ;)
neutral	@andyamholst Könnte auch eine Landstrasse mit Mikrokreisverkehr sein .
neutral	@Laura_Keicherxo @danny_boyle99 she did danny
neutral	DJ Hochzeit Rügen buchen bei Fischer Spezial http://t.co/Zvq4tNxGRr
neutral	GRATIS : Tasche voll Schlumpfbeeren . Für Schlümpfe . Treffpunkt im Wald . Komm allein . G. Mel http://t.co/8lVpRNuAyu #SmurfsVillage @BeelineG
neutral	BASE Lutea 2:  Hagen ( Westfalen ) | BASE Lutea 2 Keine Macken oder Kratzen Top Zustand mit original Verpackung L ... http://t.co/khSNBOIYsg
neutral	ehm wäre 9:30 fängt 10:00 oder ab zeit. hab am xP - zeitlich 8 13:00 von um örtlich ? an ... ab mir eig und liebsten ... 13:00
positive	@Koibri * gaaaaaaaanz fest drück * was los ?
negative	Diet diet diet , kein Essen kein Essen ​ ( ⌣́ _ ⌣̀ )
neutral	Kommt da eine neue Generation von Verlegern ? Amazon - Gründer kauft die defizitäre Washington Post. http://t.co/lGBgEd1GZe
neutral	" Meine Paranoia ist allgemein bekannt " : Snowden brauchte die besten Journalisten http://t.co/sjBcp8NnNi via @ntvde
positive	@angstfreiheit sooo viel liebe zurück &lt;3 !
neutral	Beachtet meine Tweets einfach nicht WIR BRAUCHEN RUM RUM , RUM , RUM RUM , RUM , RUM , RUM !
neutral	Behoerdenstress - News : Gericht : Entschädigung wegen Diskriminierung ? http://t.co/m8KIGG9SAG
neutral	@JMarkMueller ach so , hmm Wahrheit
neutral	@CaeVye @Ines_Schorsch Hängt immer davon ab , wieviel Leute beteiligt sind .
positive	Guten morgen aus Berlin .
neutral	thesecondquincy : arianracehorse : 314 eater : fahrenheit -469:  314 eater : THERE’S A 104  DAYS OF SUMMER VACATION ... http://t.co/hrumP8LEIh
positive	Ich bin jetzt einfach müde :) #GuteNacht
neutral	Retweet if you want new followers ? Schreibt halt was nettes , dann folgen euch die Leute von ganz allein . Ohne solche Drecksretweets #issso
positive	@SZ_Politik klare Linie bei dt. Aussenpolitik wird jetzt schon gebraucht und von Schwarz - Gelb kommt nichts ! #r2g wäre also klarer Fortschritt
neutral	Photo : Schweizer Dilemma : Wälder sollen Autobahnen weichen Hier würde eine Autobahn gut Platz finden . In der ... http://t.co/JHGwpHh5xn
negative	Halt ! Scharfschiessen ! http://t.co/v1xuvhp0YS
neutral	@Langzehvogel anschluss kaputt ?
neutral	VIPgirlsBERLIN.de Amanda Bynes : Grosse Fortschritte : Schauspielerin Amanda Bynes soll in ihre ... http://t.co/GnEfepUtYh VIPgirlsBERLIN.de
negative	@MobiTigger Und mein Fisch dauert noch 20  Minuten :(
neutral	@jussydergraf @AnimusOfficial @SILLAofficial nur wer gross denkt kann grosses erreichen #maskulin #Motivation
neutral	Gratis Online Mondhoroskop . Für jedes Sternzeichen täglich neues Horoskop. http://t.co/FNYN0PmIn8
neutral	Beschleunigung : http://t.co/CtyEVjHnKc
neutral	Bekommen Sie den besten Preis f�r #Reich #Hochzeitskleid Nicht z�gern ! ( nicht versp�ten ) http://t.co/BCLeADMQfe #fb
negative	Madrid war schoen ANSTRENGED ! so viel latschen bockt garnicht ... jetzt erstmal richtung Sueden ... Und dann in die eigene Butze hartzen !
neutral	Teil 1 bei uns " @pcg_de : Sniper Elite : Nazi Zombie Army 2 erscheint Ende Oktober 2013 , allerdings nicht in Deutschland http://t.co/gGd1JNousO
neutral	RTL : " Auf High Heels durch Afrika " : Wild Girls : Sexy Fotos ... - Abendzeitung München http://t.co/Zt55hzZ5Sa
neutral	kleiner dm einkauf . #balea #essence http://t.co/mHf4NTZiyR
positive	[ CD - Review ] Dream Theater - Dream Theater : Die Anzeichen dafür , dass DREAM THEATER momentan richtig Bock haben ... http://t.co/rIKEYsTgOx
neutral	Der legendäre Rockmusiker wurde 71  Jahre alt - Lou Reed laut Medienberichten gestorben http://t.co/spUpWueAsv
positive	RT @HerthaBSC : TTTTTTOOOOOOORRRRR durch Ronny ! Nach einer klasse Einzelleistung trifft Herthas Nummer 12  zum 6:1 gegen Eintracht Frankfurt ....
negative	@Mellinchen8 @slfbraun @sabrinaschnei16 ne wir gehen nicht gibt keine vip karten mehr
positive	@Zschahna In neun Monaten ... :-) Nein , sicher eher .
neutral	@radiophobie wird schlecht wenn man mich nach meiner Meinung oder " Rat " fragt .
positive	RT @TashaReckless : Zwei Operatoren nebeneinander vor ' m Chat . Kinners trollen macht Spass @Narina_92
neutral	Sprachen , die man lesen und auch bei langsamem Sprechen verstehen kann , aber nicht selber sprechen ...
neutral	Meine Woche auf Twitter : 3 Retweets erhalten , 1 neue Listings , 1 Erwähnungen . Via : http://t.co/M9OQ9jpUBH
neutral	Ok , genug Fernsehen für heute . Die Ritter der Kokosnuss müssen den Heiligen Gral ohne mich finden
neutral	devoter , schlanker Bi Mann mit bizarren Vorlieben sucht Dominanz : Bochum | Schlanker devoter bi Mann .... oralis ... http://t.co/oRqWaS0HhE
neutral	da gibts nicht viel zu sagen
neutral	Ein wahrer Koloss kehrt zurück ! - Hummer H1 Alpha Blue Juggernaut ! http://t.co/4v2bpNOZSe via @needforspeed
neutral	#Sweatshirt #BRATWURST #THÜRINGEN schwarz , blaue Schrift ... http://t.co/Wf2GUPTSqZ
neutral	@NOFATTCHICKS @ShootForTheM00n @a_schleeter
positive	Flotter Ausgleich zum 1:1 #fcpwac #oefbcup
positive	RT @l0ardbrain : @H0llyLP Natürlich ! Nenns einfach ' Die Holly ' s allein zuhaus ! ' :'D
negative	@LighthouseCity @UMQRAlock Ihr habt echt keinen Humor ! :(((
positive	ich lieeeeeebe diesen tanz :)) aba den salto krieg ich zum verrecken einfach nicht hin sorry x'DDDD
neutral	@DMWarrior Gibt halt Leute dies mögen . Was die dran oder warum dies mögen - Sollen dies wissen . Man kanns denen nicht vorschreiben .
positive	@ste_fino Ach herjeee .... Du hättest bei mir vorbei schaun sollen ... ich habe noch viel zu viel vom Mädelstag übrig ;)
neutral	Griechenland soll Geld aus EU - Haushalt bekommen ( Aktuell ) http://t.co/jH7PlywqXJ
positive	RT @ShindaHotaru : " Mein kleiner grüner lila Freund ! " #Pokemon
neutral	Gleich bei Homeland : Brody lügt . Brody verspricht nicht mehr zu lügen . Brody lügt . Brody verspricht nicht mehr zu lügen . Brody lügt .
negative	RT @TonyArmy : @Celilander Die NSA weiss auch von dir ... Nützt uns auch nichts . :/
neutral	Keine #Langeweile mehr beim #Fliegen , dank #SocialSeating #FacebookSeiDank ! http://t.co/NsS8O1F7np
neutral	Nationalmannschaft passé - Kiessling will nie mehr unter Löw spielen http://t.co/lODm8g0yRi #Nationalmannschaft #Nachrichten #N24
positive	Erfolgreich geduscht !
positive	@IkKranz @shellieblum @saferprint @Marfamar @Hel57 @AgusSosa01 @xmxgxwx @mqminer @4HUMANITEEs @VelvetSkye Danke euch . Grüsse von Los Angeles
neutral	@SabineBuda3 Dann er oder sie sprischt Spanisch bitte . Buen viaje !
neutral	So , los geht ' s. Auf nach Europa ! #Eintracht #SGE #UEL
neutral	Mainz : Wolkig bei 15.8 °C , Kaiserslautern : Leicht bewölkt bei 14.7 °C , Trier : Klar bei 14.2 °C #RhP #Wetter
neutral	Endlich entschlüsselt : Merkels geheimes Handzeichen. http://t.co/XpUJxSSfUX #btw13 #cdu #Merkel
neutral	RT @Garynautovic : " Sörtie eit end sörti nein " #Schwiegertochtergesucht
neutral	RT @mariwriter : MT @weirdBielefeld : @mariwriter aktuelles buch in der aktuellen ausgabe von weird http://t.co/yVlYFzfm8a ( s. bücher . unten ) ...
neutral	Dauerschleife .
negative	@georgmahr wahrscheinlich besser so. mein blöder hang zu gossip ...
neutral	@SBahnBerlin steig da nicht durch . Hab Azubi - Abo AB , ab Sep komplett neu , weil ausgelaufen . August - Karte tauschen ?! 😕
negative	@sogi verrückte welt ...
neutral	iPad Air Leder Tasche / Einband | RUM DIARY | http://t.co/ASodZTt2Jg | #iPadAirTasche #iPadAirEinband #iPadAirLeder #iPadAirHuelle #iPadAir
neutral	@Sky_Dirk vielleicht können wa da noch jemand als schreckgespenst gebrauchen ...
neutral	Süsses Früchtchen Andreea http://t.co/IB4D7q6sbV
negative	@NNNasty sorry für die warterei , bei uns geht heul wohl doch nix :/
negative	@SHH2L dieses wichtige insiderwissen hatt die angela mal der bunten verraten
negative	" @Heute_at : #Rettung gescheitert - #dayli macht endgültig zu . 2200  #Mitarbeiter verlieren ihren #Job . http://t.co/fClXqgCzek "
neutral	19.10 . 13  16:55 Einsatz Gesamt . Feuer Mittel . Kellerbrand . Osterkamp .
neutral	EU verhandelt heute über den politischen Umgang mit der brutalen Militärherrschaft in #Ägypten http://t.co/Cgx92Yn1z3
neutral	RT @Wahlalternativ1 : Deutschland haftet mit 95,3 Milliarden Euro , AfD Sprecher Lucke kritisiert verfehlte Politik #Euro #AfD + http://t.co/R ...
positive	Was wäre wenn jemand schlecht Lippen lesen kann und #TWD neu synchronisiert ? Ja das wäre verdammt lustig , aber ... http://t.co/UqzI0kVVVB
neutral	Funktioniert #TYPO3 #neos auch unter Windows ? #symlinks #t3cm13
neutral	Hannover , Underwriter ( m / w ) Feuer http://t.co/6mPT4Wqsux Jobs Versicherung
negative	@beauteplantureu @fresheima @BineButton @FrauSchlotti echt ??? krass : S wieso ists denn unten aber gar nicht aufgelistet ? : S
neutral	Wir feiern die " Rückkehr " des Sommers mit diesem hübschen Nagellack - Tipp von Parfümerie Douglas Deutschland ! Mit ... http://t.co/ky4jx5LMPF
neutral	" Malcolm mittendrin : Als Walter White noch glücklicher Familienvater war " http://t.co/5Vldbc8oId #serien
neutral	RT @s04 : Innenbandteilruptur im rechten Knie : @KJ_Huntelaar muss einige Wochen pausieren ! Gute Besserung , #Hunter ! | Get well soon . #S04
negative	@ubert_ulrich parei ja , kd vc macaco ?? Sumiu !!!
neutral	POL - DA : Darmstadt / Alsbach - Hähnlein : Dieb gestoppt / Zivilfahnder nehmen Ladendieb fest http://t.co/igfyuyJynK
positive	@MichelGrabovac mach das , @TheBorisBecker wird dir unheimlich dankbar dafür sein
negative	Bunt geladenes Arschlochding
neutral	Crowdfunding für Global Investigative Journalism Conference #gijc13 - damit Journalisten aus aller Welt kommen können http://t.co/eLJcpkD5GN
neutral	Grand Theft Auto 5 - Erster DLC heisst angeblich " North Yankton "
negative	" ... grösser als bisher angenommen . " Wat ' n Quatsch ! Wer soll da wieviel angenommen haben ? Wir denken das Schlimmste and then some ! #GCHQ
neutral	Bewegungsmelder WZ Bewegung erkannt ( 04.09 . 2013  08:37 : 25 )
negative	Gutes Aussehen macht noch lange kein schönes Herz . :-*
neutral	@hcluidev ja ... wusste nix von den Mögl . d Polizei Handy - Fahndung bei provider auszugeben . Ich schon . Der Kollege entschuldigte sich dann ...
positive	RT @perushop24 : Zauberhaften #FF back @erfolgsinfo @aschwandenb @wewereindiekids @lubexantiage @Kowicon @kathrinschmidt6 @aiida976 @AngelaP ...
neutral	@zeitonline @nouripour der grüne " Experte " sollte eigentlich wissen , dass manche Berichte aus guten Gründen geheim eingestuft sind .
neutral	Informationen für Unternehmer aus der SteiermarkSie möchten Ihr Unternehmen professionell im Interne http://t.co/sxtlkHBqxo
neutral	Will mich auf Gold spielen . Aber mein Pc will das nicht .
negative	#lindenstrasse armer gung
neutral	Dashboard Controlling für Social Media - http://t.co/6Iz4IPrrE2
positive	RT @Junge_Union : Mit 27  MdBs stellt die JU die grösste junge Gruppe im Bundestag : Eine starke Stimme für generationengerechte Politik ! #btko ...
negative	" Absurde Unwahrheiten " - Hoeness stocksauer auf den " Stern " http://t.co/wEwSqevt53 #Absurde #Nachrichten #N24
neutral	Neue News : iWork - Update : Kritik wächst http://t.co/DM8Hqxo4b4
neutral	Mutmassliche Entführung : Griechisches Mädchen gibt Maddies Eltern " grosse Hoffnung " ... http://t.co/9dzDUWw2wG
negative	Ich hasse meinen Laptop so sehr
positive	He ' s so charming . Man muss ihn einfach lieben #samuhaber #tvog
positive	@Michaalb @vonB_lang Ich schrecke eben vor nichts zurück - wohl auch dank Amnesie :DD
positive	@lisanoahx was ???! Ich liebe Jack Daniels ! &amp; ich hol mir auch so ein Tanktop !
negative	@DrachenHerz schade
neutral	On page 160  of 400  of Angelfall . Fürchtet euch , by Susan Ee : Die Wortgefechte von Raffe und Penryn sind ja wirklic ... http://t.co/NFM5uzqHzR
neutral	@NarakuBrock Angeblich ja. http://t.co/nsmdj8gGRy schau mal da
neutral	@FR31H31T Wahrscheinlich konnte die Diskette nicht mehr neu beschrieben werden , oder kein Diskettennachschub mehr ...
neutral	Noooo .... It ' s #Halloween ! Süsses oder Saures ! http://t.co/56Wui34MNh
negative	Guten morgen oder besser gesagt scheiss morgen ich zeige euch etwas später mal meinen arm das wird immer schlimmer :(
neutral	@lauffer_richard ewww Duck DyNASTY
positive	RT @diogenesverlag : Schöner Beitrag aus @ZDF aspekte zu Ian McEwans " Honig " . http://t.co/BObfRoMtja
negative	... Mann köpft aus 14  m deutlich vorbei ! Schade ! Kämpfen , Männer !
positive	@Jassi13Horan @_uanessa @NiallOfficial @Real_Liam_Payne @Louis_Tomlinson @Harry_Styles @zaynmalik ich kann nicht mehr warten auf die Daten !!
neutral	Sie brauchen erschwingliche #Maxtor #80GB #SATA # 3,5 #Zoll #Inch #Festplatte Sparen Sie jezt / Jetzt sparen http://t.co/xrmZpfdzIg #fb
neutral	Katze wirkt nicht begeistert #me #cat #newhair #purple #lipstick #photooftheday #instadaily http://t.co/20XsZ7W6i1
neutral	#Gewinnspiel #gratis Versandapotheke.de Gutschein über 5 Euro : 5 Euro Rabatt erhalten S ... http://t.co/ZIeXbCcE2R http://t.co/geetsrWsoZ
neutral	Mobilfunk allein kann keine Lösung sein : Bayerische Wirtschaft #vbw fordert Glasfaserausbau http://t.co/DVlU58h2vD #lte #breitband fr
neutral	Gefahr erkannt , Gefahr gebannt .
neutral	Kingdom Hearts nur für PS3 ab dem 13 . September erhältlich . http://t.co/4heMAUbwXV
neutral	LIVE #TREND ( last 15  min ): #MOST WANTED #KEYWORD #wahrlich besser richtiger on page 1546
neutral	# 2:  Gangster Squad ( Steelbook , exklusiv bei Amazon.de) [ Blu - ray ]: Gangster Squad ( Steelbook , exklu ... http://t.co/mKm5mj61cX #actionfilm
neutral	#ARD : Hart aber fair , #ZDF : Heute - journal , #ORF1 : ZIB Flash , #ORF2 : Seitenblicke - Gourmet , #3sat : Das neue Leipzig , #MDR : MDR aktuell
neutral	Klepper fam Boot mit Trailer und 6 Ps Aussenborder : Hann . Münden | Verkaufe hübsches Klepper Fam Kajütboot Bj ._... http://t.co/ncF4q7CpK6
neutral	Epochtimes.de : Schuldenabbau ab 2015  ungewiss - SPD will Spielräume wissen http://t.co/wICS2e60Hq
negative	@SPORT1 Prima , was sind das für Idioten im DFB ? Das is eine Muppetsshow auf LSD ! Das is noch lange nicht ausdiskutiert ! Kiessling ist ein Depp !
positive	@markus_siepmann Glückwunsch ! # 6
neutral	@RAStadler #Merkel bekommt kalte Füsse .
positive	Stiuuuu fietz sense kahler😏
neutral	Wer meine " all time favourites " noch nicht gesehen hat : http://t.co/XH8qPeUegU http://t.co/sDkbXHYCYA
positive	Owww , das war schön . * o * http://t.co/5MhxK0FblZ
neutral	18.20 Magazinbeitrag von der DEMO ab Freiheit 18h  #München #Repression #Polizeikessel http://t.co/Zac1YGhhNY ... #refugeestruggle #non_citizen
neutral	LED Solar Taschenlampe 30039 : LED Lampen Köln _ LED Fachgrosshandel _ LED Fachhandel - Günstig , aber nicht billig ! http://t.co/inAJb9NWbt
positive	Das hat sich der Spanner nicht träumen lassen . Ich habe ihn in meiner Finka so richtig geil abgeritten ! &gt; &gt; &gt; http://t.co/iZyv90bRsq
neutral	#Schorsch's Haustrunk , Lager Name , langer Abgang , lecker . #Biertest http://t.co/mMPfnqJ2U6
neutral	Dieser Weg wird kein leichter sein ...
positive	@Schrecksenweib Ach schatz . :'D wir waren uns doch einig , dass ich Hörn habe .
positive	@terrorzicke @Fischblog Kann ich das Rezept bekommen ? Klingt jedenfalls sehr lecker :)
neutral	Fire after Dark - Gefährliche Erfüllung : Band 3 http://t.co/VHMXcCuFJ1
negative	( geliebte Schwestern ausgeschlossen ) @Kruemelkind
negative	RT @deppentoeter : #Merkels Wahlkampf ist eine Farce . Kuscheln mit Mutti . Inhalte Fehlanzeige . Die Bürger wählen mit der #CDU die Katze im S ...
positive	Vielen Dank . Wieder einmal sehr schöne AL ' s bei #Animexx ausgesucht . : &gt;
neutral	... ich weiss jetzt , warum ich nicht genagelt werde ... ivh bügel nicht gerne ... thats it ...
negative	@KTownFighter werd aber nicht mehr fit
neutral	Ganz individuell gestaltet sind diese handgefertigten Adressbüchlein aus Indien mit verschiedenen Motiven .... http://t.co/Fh2sWIWWZL
neutral	@CuoreDiCorleone Mal schauen , was am Samstag gegen die Hertha geht ! :) #FCBayern
neutral	Ryanair - Piloten proben den Aufstand http://t.co/pVCgRafSWo
neutral	Achtung , fertig , los !
neutral	Gefragte Produkte : Schild Durchgang verboten : Kunststoffschild ; Farbe : gelb ; schwarze Schrift ; http://t.co/ypD3H4e9LI
neutral	Fitness : Ayurveda - Massage - Was steckt dahinter ? : Ayurveda bedeutet : Indische Gesundheitslehre . Neben d ... http://t.co/0MOOGT37ZI #SWR
positive	Mukke machen war wieder mega gut ! Jetzt wird erstmal schön geschlafen ! #gutenacht #welt http://t.co/8pQGBtkiZ4
neutral	Wenn man kurz vor dem Urlaub in Panik noch einen Nintendo 3 DS bestellt , ich ...
neutral	Arbeiten Sie mehr an der Nutzen - als an der Gewinnmaximierung. http://t.co/Mmg8GMTl4t
neutral	RT @Fahrradportal : Angebot : 18  ZHT Rock Crash - Zildjian 18  Rock Crash , ZHT Serie , Traditional Finish , hergestellt aus 88%  Kupfer und ... ht ...
neutral	So . Bad putzen , einkaufen , Hausaufgaben . Los jetzt .
neutral	... um aus der Flut an Beiträgen die richtigen Erkenntnisse ziehen zu können ... http://t.co/sdMUIr3uJB
neutral	MAKS : Moskaus ungeliebte Luftfahrtschau http://t.co/R6SBVUB0bw #ForschungInnovation
positive	@DLeichty you ' re welcome :)
positive	@berlinwerbung Wenn der Fernseher weiss bleibt , könnte aber auch ne weisse Dingens ... lach , kreisch , gacker #tvwerbungaushauseblocki
negative	#Obdachlosigkeit #Ungarn #strafbar https://t.co/0xnGuK5bwp
negative	Pascal nannte mich gerade Standgebläse ... NEIN ! EINFACH NEIN !
negative	@Kunstvolle @fusznote Romantischer Kitsch .
neutral	RT @Moenchen_FCB : #FCBayern Peps System - Rotation : München - Pep Guardiola hält Philipp Lahm für einen der intelligentesten Fussba ... http:// ...
neutral	@Flachmannfrau ok . Bin jetzt dann hernach gleich nochmal weg , aber schreib ruhig .
neutral	@fraances__ weil Erstsemester sehr blauäugig an alles rangehen .
negative	Viel Lärm um Nichts #Grünenfilme
positive	@SteffiBuchli @coop @migros Ja , immer . Macht Spass , finde ich . Und seither weiss ich , was die Sachen kosten :)
positive	RT @bueti : Danke , Jörg Rupp ! Mit einem scharfen persönlichen Angriff gabst Du Boris Palmer Gelegenheit für 1 Erklärung , die ihm viel Beifal ...
neutral	#Bernegger : " Der Ausgleich gegen @FC_Basel war die Belohnung für unsere Investitionen . Das war fantastisch ! " #FCLuzern #FCLFCSG
neutral	@YTittyNator Phil öffnet die Tür : Hi Tc , komm doch rein . Hinter Phil lugt ein kleiner Junge hervor . Phil : Du solltest doch drinnen warten .
neutral	#FEMEN war wohl eher so eine 3 Engel für Charlie - Geschichte .
neutral	Mir wird dann iwann gesagt , dass ich ab einem gewissen Punkt übertreibe . Solche Leute fangen sich gerne eine Axt oder ?
neutral	#Fuss #walk #walking #back #beauty #home #me #losangeles #train #usa #zahause #haus #beautiful #beauty #cool http://t.co/ZUt7cmycKy
positive	#Sehr #Gut :) RT @WDR_NRW : Leverkusen gewinnt Derby gegen Gladbach . #nrw http://t.co/UGfUae7ALy
negative	in Nürnberg scheint störung bei O2 . Jedenfalls alles was mit PLZ 9 KEIN INTERNET
positive	Draussen im regen und Tee trinken . Mir wird langsam wieder warm :)
neutral	@Fentanyl94 @Der_Hagi nix da , keine Zeit zum Streiten , muss hier fertig werden
negative	Oder vielleicht liegt ' s auch einfach an mir . Vielleicht bin ich einfach so abgrundtief scheisse .
neutral	Nervenzellenschäden im Gehirn von Säugetieren nach Mikrowellen Expostion durch GSM Mobiltelefone http://t.co/GurqNgUT6N
negative	RT @Greesvolt : " Auschwitz fand ich eher enttäuschend . " #Touristengesprächefromhell
