neutral	RT @Tiefseher : Cyprus Baitout Tag Increases to $ 23 bn . Auf einmal braucht Zypern 23  Milliarden statt 17  oder 10.  @Schuldensuehner http:/ ...
neutral	Heideboden weiss , 2008 , Anita und Hans Nittnaus http://t.co/zL5HBk09Ib #Wein #Genuss #Verkostung
positive	@LiterallySimon Die sitzen in der gleichen Fraktion , wie die deutsche Linke . Das erlaubt mir die Zuordnung :)
negative	@thodenk bestimmt nur ein Mißverständnis . :-) In Berlin wählt doch keiner die FDP ! :-)
positive	@ClubComputerat Die Kamera ist nicht nur an wenn die grüne Lampe leuchtet :-)
positive	Geraer SPD hat Besuch bekommen ;-) http://t.co/uXCNgccUvD
positive	RT @Frank_Hurlemann : Mit dieser Genugtuung habe ich nicht gerechnet : No more Aufsage - Minister Westerwelle . Danke Deutschland :-) …
positive	Oh , die #CSU trifft sich heute im #Swingerclub " Kloster Banz " , bestimmt sind auch ein paar knackige Messdiener zugegen . :)
positive	Guten Morgen an diesem Wahlsonntag :-) Habe gestern fleißig Kreuzemalen geübt . Mal schauen , ob ich die Kreise alle treffe ;-D
negative	Mail bekommen das das wording in den #facebook Einträgen zu " hart " sei . Da schlägt wohl meine niederbayerische Art durch :) #piraten
positive	The West Wing @stern_sofa , so viel Zeit muss sein . ;-) @stuebetour @jonasweber
positive	Hab jetzt schwarz grüne Haare ^ ^ Fotos kommen bald auf meinem Blog :D Als kleine Kostprobe hier ein Bild :* http://t.co/R6dzmg7kn7
negative	@hdBerretz Linke hat nur 1,5 Mio . Stimmen eingebüßt . Für Gregor ein Gedicht , revolutionär . :)
positive	RT @DoroBaer : Volles Haus beim Konvent . Wer findet @smuellermdb @DWoehrl & @JuliaKloeckner ?!? :-) #CSU + #CDU + http://t.co/xQzvw6eXt9
negative	RT @lainee42 : 20.000 Leute gegen Überwachung und jede Menge Spaß auf der #FSA13 mit unserer Lieblings @Tikkachu :) #Piraten + #FSA http://t . …
positive	@oder_line @Tur_Bor @vinzv http://t.co/XRqSdte5H8 Satzung und so . :) 2 Wochen und somit passt das Datum .
positive	@erdstrahl gerade deshalb ;-) außerdem sehen wir uns nicht als Sprachrohr für die SPD
positive	@Pottblog @henrikMSL bin SPD betreffend ( mäßig ) beruhigt :-) btw : schauen wir mal wer von uns in der Sache das letzte Wort hat ...
positive	@Dscherid @gruene Aber bitte nicht am fleischlosen Tag ;-)
positive	Wie schon Olli Kahn gesagt hat : Weiter , immer weiter ;-) #steinbrueck #spd #rotgrün #bewegungjetzt #bundeskanzler #btw13
positive	RT @13DX110 : So , Hashtag #afd + durchforstet . Sehe mich bestätigt AfD gewählt zu haben :-)
negative	@ProSieben auf der suche nach pro sieben maxx naja bis jetzt nichts gefunden . :(
negative	@Fl0range @Piraten_SN Warum wieder ein Termin für den ich wieder alle Schichten tauschen muss ?! Schon das vierte Mal dieses Jahr !!! :-(
positive	In zwanzig Jahren ist viel passiert bei den @gruene_lsa Eine kleine , aber feine Auswahl an Bildern sorgt für Spaß :-) http://t.co/bSM8iaQOG6
positive	RT @we_followback__ : @Marc_Lueger @pauloldenburg Ja ! :( Wäre er Mitglied d. Union od . AfD , gäb ' ' s 1 Brennpunkt nach d. andern ! #Grüne werden…
positive	@twig2noise heute morgen war 5x  #piraten und 2x  #grüne am ostkreuz :)
negative	@Wirkungstreffer Immer Mimimi , aber diese Zeitschrift sagt wir machen keinen richtigen Wahlkampf . Nervt das immer auf Twitter zu lesen . :)
positive	Das erste Mal , dass einer aus meinem Stamm wählbar ist :) - WK222 München - Land #Piraten + #BTW13 http://t.co/zAM8u94LDH
positive	Guten Morgen . Da wird von den Grünen ein Veggi - Day für Kantinen und Co. proklamiert und was gibt es heute im Bistro ? Vegetarisch eben :-)
positive	RT @UlrichKelber : Bonner CDU gibt Wahl bundesweit verloren : CDU - Kandidatin schreibt im Brief an mich vom " SPD - Kanzler " @peersteinbrueck :-)
mixed	Olaf Scholz ( #SPD ) hat in HH Energie - Vertrauensfrage verloren ! Tritt er jetzt zurück ? ;-) http://t.co/6eCVWbYYTn @UnserNetzHH @EnergienetzHH
positive	RT @peterpstuttgart : ;-) RT @Roter_Schlumpf : Weiss irgendwer wofür Abkürzungen wirklich stehen ? Zum Beispiel die Abkürzung #SPD ? #BTW13 h…
negative	@19MoJo09 ich auch !! Schwarz - Grün ist bäh , können die nicht bringen. nur CDU / CSU verkrafte ich auch nicht :(
positive	@Endzeitkind Piraten ( Österreich ) . Schon vor 2 Wochen per Briefwahl . :)
negative	@peersteinbrueck Auf spd.de gibts KEINEN Livestream :( WO soll der sein . Genausonscheiß wie bei #seehoferdirekt #fail
positive	RT @walli5 : Laut #Forsa #Umfrage @Handelsblatt wollen 45%  der Grünen - Anhänger Angela #Merkel als Bundeskanzlerin behalten . Und Du ? ;-) #btw …
positive	@Vilinthril hast du eigentlich Stimmenzahlen der Piraten für mich ? Finde gerade nicht wirklich was und du sitzt an der Quelle . :-)
positive	@Pisepampell In einer Stadt mit 1,9 % NPD haben wohl die bereits verstorbenen Gestrigen mitgewähtl - dann geht das natürlich . ;-)
negative	Viele Erwachsene , die erst durch die #Piraten zu politischen Menschen wurden , neigen offenbar dazu ihre Defizite als Fortschritt zu werten .
positive	RT @jan_muecke : Ein großartiger Tag für Radebeul . Das neue Stadtzentrum von Radebeul - Ost habe ich gemeinsam mit meinem ... http://t.co/GoEw2 …
positive	#Politzombies sind ja schon schlimm genug . Aber im #Wahlkampf werden die Lebenden zu ihrer knusprigen Beute . Mich graut .
neutral	Daniel Bahr ( FDP ) so : Ja such dir doch einfach einen anderen Job ! Schwarz - Gelbe Sozialpolitik ... #btw13 #ueberzeugtuns
negative	RT @soeren_herbst : Das Grüne Glücksrad an der Otto - v. - Guericke - Straße : Drinks for free nur bei Grün , Schwarz - Gelb wird richtig teuer ! http : …
negative	RT @Knuddelbacke : durchgedreht / ` . / ` . / ` . / ` . / ` . / ` . / ` . / ` - ID ? Otto Schily rät der #SPD , die #NSA-Affäre nicht im Wahlkampf zu thematisieren . # …
negative	Grosser Verlierer ist die CDU , Wähler wo verlangen das die SPD zusammen gehen sollten sich unter suchen lassen , aus der Geschichte lernen
negative	Ein Unding , #Flüchtlinge , die um ihr Leben fürchten , zu Wirtschaftsflüchtlingen zu degradieren : http://t.co/EC56vncDZG #Menschenrechte 2/2
negative	S. P. O. N. - Die Mensch - Maschine : Die Heuchelei der SPD http://t.co/Ld9PrEDSDO via @SPIEGELONLINE
negative	Lindner , der Typ , der eher die Visage für die Kinderschokolade hat , soll jetzt die #FDP führen ? Das letzte Aufgebot von den BWL Yuppies
negative	@gruenehessen @Die_Gruenen Ich glaube da ist was kaputt : " Dein Steuersatz steigt von 9,4 % auf 9,8 % … " :)
neutral	@noob_fl Ich bin nicht verantwortlich für das Verhalten von allen Menschen die auch bei den Piraten sind .
positive	#btw13 : Ein Plädoyer für mehr politische Anstrengung im Land . Von @nminkmar . http://t.co/qqXdPh64RX
positive	ASFINAG zur Grünen - Kritik an A 26:  Schutz von Mensch und Umwelt haben Vorrang http://t.co/KLo7KaQ8QT
mixed	RT @eisbaer55 : Guck : die Belastung für #Seehofer heißt Beate #Merk CSU wird haushoch verlieren Merk ist politsch verGUTTENBERGt ' ' CSU Chef m…
negative	Ist #Mützenich der hellste Stern der #SPD ? Prima Zeit , um #Fuckbook zu unterstützen . Mit ' ' ner Spammail . Was für ' ' n Vollhonk . #dislike #NSA
positive	gerechtigkeit im bund gibt es nur mit der #SPD am sonntag 2 stimmen für die #SPD !
neutral	CDU vor SPD in meiner alten Heimat Freiburg , samt vermutlich Verlust Direktmandat : http://t.co/L2KxsJWad0
negative	Kindergarten und Propaganda im #tvduell #dreikampf Wer von den Kerlen soll mich repräsentieren ?!
positive	RT @Sayaki_Kiramoto : " Warum haben die #Piraten an Kraft verloren ? " - weil sie u. a. - anders als die #AfD - permanent als Rechts bezeichnet wurde…
positive	RT @FWGFriesenheim : @rolfschaefer @osterlohmichael #GehWählen , weil Deutschland ein echte Alternative verdient hat = > FREIE WÄHLER !!! htt…
negative	Wenn ich die Plakate seh , kommt mir das Essen hoch ... Bundeskanzlerin #Merkel kommt nach #SH http://t.co/YOWGQl80zt #CDU #Regierung
mixed	Es wird sich nichts ändern . Und die Nichtwähler * innen fühlen sich bestätigt . Falscher Stolz . #btw13
positive	INSA macht wieder Hoffrnung : #CDU / CSU 38  Prozent , #SPD 26,  #Grüne 15,  #Linke 8,  #FDP 5,  #AfD 3,  #Piraten 2 http://t.co/qZkujFPycn
positive	Was macht ein FDP - Parlamentarier auf dem Arbeitsamt ? - Er will Leihstimmen gegen Leiharbeit eintauschen #btw13
positive	@doofkatze Sehr schön . Danke :) Einfach den Link an pshop @piratenpartei . de .
positive	#ntv : Forderung nach Todesstrafe in Österreich : Stronach mischt den Wahlkampf auf http://t.co/w28mtYwRAq #okru
mixed	#berlinerrunde ich lach mich schief #CDU und #CSU finden das #Profalla recht hat kein ausspähen der deutschen #nsa beendet .
negative	RT @BWassertisch : Herberg ( #Piraten ): Von #SPD und #CDU angestrebte Rückkauf #Veolia-Anteile #BWB ist unsozial http://t.co/XFbKOA5ZH1
negative	Linke empören sich , @RablPeter befragt Glawischnig ähnlich hart wie Josef Bucher . Bei Bucher war es kein Problem #scheinheilig #wahlarena
negative	Beim #Bankgeheimnis u #NSA haben #Grüne um #Glawischnig leider deutlich versagt bisher mit Focus auf #Korruption #orfwahl13 #nrw13 #fail
neutral	mobilfunk-talk.de : Kommunikation mit Aldi Talk : Habe mir für das Notebook eine Prepaidkarte von Aldi angescha ... http://t.co/a2ykTF3h4r
positive	RT @larsophuels : Die englischsprachigen Kollegen sind verzückt über dieses FDP - Plakat . ( Via @LauraStevensWSJ ) #btw13 http://t.co/IZaseTEFl …
positive	RT @ManuelHoeferlin : Bin jetzt bei der cryptoparty im Fraktionssaal der FDP im Bundestag . Super Idee von @jimmyschulz #crypto #fdp +
mixed	RT @genenano : heute ( 20.15 uhr ) : bitte schalte #zdf aus , weil fr merkel bei zdf. ( als protest gegen #prism ) . #cdu #n24 #linke #grüne #bge # a…
positive	Grüne Energie : Gemeinden wollen noch mehr CO2 einsparen , das Land hilft als Koordinator - #lreg - - > http://t.co/1VNHrPpyTu
neutral	RT @WELT_Politik : Koalitionspoker : Union deutet Annäherungsversuche der gebeutelten Grünen http://t.co/Hx7lt0lMtP via @welt
positive	@Honourstone @Joemino @welt stimmt ja auch ! #Nichtwähler suchen sich Ausreden , statt zu handeln .
positive	@netkalledonn dann solltest du ein Gefühl für die Piraten haben , selbst die Linke hat Millionen u viele feste Mitarbeiter u. Strukturen
positive	Extra 3 Song : FDP - ich mag dich ! http://t.co/RPhKtcmQ6K
negative	DTN Germany : Serie „Bodycheck“ : Mit seiner Stimme fängt Trittin keine Stimmen : Geballte Fäuste , stechende Zeig ... http://t.co/uTg4WlNIWj
neutral	RT @ARDde : Die Berliner Runde zur #ltwby13 in voller Länge jetzt in der ARD Mediathek : http://t.co/EOhxXE3L9z
positive	Wer von der CDU hat sich eigentlich den tollen Farbverlauf auf den Wahlplakaten ausgedacht ?
positive	Sammeln die Piraten eigentlich schon Unterstützungserklärungen ? Kann man eigentlich schon unterschreiben ? Gelesen hätte ich nix . #fb
positive	@hdBerretz ich mag linke nicht , erinnern mich zu sehr an Öttinger . Ich wähle die Partei der Titanic
positive	RT @faz_donalphonso : Ich bin ja mal gespannt , wie viele FDP - Funktionäre jetzt versuchen , auf Staatskosten Behörden und Verwaltung zu entern…
neutral	RT @netnrd : Blogpost der #Piratenpartei : " Abschiebungsstopp des Flüchtlings Ehsan Abri darf kein Einzelfall bleiben " http://t.co/04oHbtgwII
negative	RT @DerWesten : So vergraulen @Die_Gruenen mit ihrem #VeggieDay-Vorschlag die Wähler : http://t.co/PAuC6I7xfI
neutral	4,7 % #AfD + Wähler wussten es vorher . Bundesbank warnt vor Rückkehr der Schuldenkrise http://t.co/u4zkmMLIEq
negative	RT @maschino : Der Stern zum #cdu Wahlprogramm : 128  Seiten für die Tonne http://t.co/aMTEFtSFy8
mixed	Will der Focus eigentlich die FDP in den Bundestag schreiben oder warum leaken die jetzt den BND FuckUp ?
neutral	" Nach den Wahlen wird es zu einem Paukenschlag kommen " • format.at http://t.co/2yW5TpPM5p
negative	Stimmungsmache von @focusonline - wieder mal , diesmal gegen die Grünen http://t.co/qkO7OkfT2O
positive	#btw13 #gehwählen Wer nicht damit einverstanden ist , dass die Reichen immer reicher und die Armen immer ärmer werden , wählt heute DIE #LINKE
neutral	RT @PattyRo : Angie wählen !? #btw13 #MuttiistdieBeste #cdu + RT @macava : Ein Mann muss tun , was ein Mann tun muss .
neutral	Wie war’s bei … Katrin Göring - Eckardt in Freiburg ? Wahlkampf im Freien bei Regen verlangt Politiker http://t.co/KPoqH3n3aM
positive	Heute ab 19:30 Uhr Vorstandssitzung und Piratentreff im Friedberger Brauhaus , Kaiserstr . 37,  für #Piraten und Interessierte !
negative	RT @rowe316 : Die Grünen haben den Teufel auf die Erde geholt ? http://t.co/pbzu96BQ45
neutral	@kurzundknapp @ZDF alle die noch enen Telekom Festnetz anschluss haben und im #Neuland leben #TVduell - - - also Omi und Opi
positive	RT @ArdnaSino : Ihr wollt nen Platz auf dem Piraten - LKW auf der #fsa13 ? Anmeldung zur Verlosung bis Do 5.9 . 20:00 unter fsa - verlosung ( at ) pi…
neutral	Habe letztens die afd im wahlkampf in der fußgängerzone gesehen . Wenn das nicht der " bodensatz " war , von dem der parteivorsitzende spricht ..
negative	RT @Faserpiratin : Das durchscheinende Fenster muss doch ein Designfehler sein oder ist das Kunst ? http://t.co/oEA2ovJJi8
positive	In ca. vier Wochen findet die Bundestagswahl statt . Hier findet Ihr interessante Informationen rund um die ... http://t.co/B2wbsevJUP
negative	Der Postillon : Bundestagswahl zweigeteilt : Rechtsextreme wählen erst am 29.  September : http://t.co/TzbEWjEfwd
neutral	RT @Newsburger : FDP : Brüderle schließt Ampel - Koalition nach der Wahl aus - Der FDP - Spitzenkandidat Rainer Brüderle hat ein ... http://t.co/F …
negative	#Steinbrück : „Linke ist nicht verlässlich“ : #SPD erteilt damit #RotGruen klare #Absage , #btw13 http://t.co/UBYXsHPmMl via @focusonline
positive	RT @ProSieben : Der Abend ist , wie er ist . Der Abend ist #Supernatural
neutral	" @TeraEuro : http://t.co/IWXu5C8ORe da hat sich jemand Arbeit gemacht via @aloa05 " : Detailanalyse von Parteinähe / - ferne des Wahl - O - Mat #btw13
neutral	RT @Afelia : Wir sind Geiseln der Umfragewerte geworden .
neutral	@Cheatha http://t.co/pB0q830Zus z. B. Die tage gab es viel dazu auf dem #piraten hashtag / / @dyfustic
neutral	RT @RZTicker : SPD : Abteilung des Verfassungsschutzes soll von Köln nach Berlin http://t.co/Ifwv9rLjxC
negative	RT @Rogalist : #Abgeordneter des #Bundestag , Frank #Schäffler ( #FDP ): „Der #Euro : ( Wie ) geht es weiter ? " #Finanzkrise #Banken ... http://t.co / …
positive	@ZDF Die beiden sehen sich ja auch so ähnlich :-)
positive	RT @xanaduserl : @bootboss @Piratenmaps Auch für den Wahlkampf gilt : No Bayern , No Fun :)
positive	@bwinkelkanone Jetzt spricht sie ausländisch ... ;-) Mit solchen Themen wird immer Wahlkampf gemacht . @TanteSilke @Freizeit_Tiger
positive	@macsniper das war nicht impliziert . Impliziert war , dass andere leute im Wahlkampf an infoständen teil nehmen ;-)
positive	Was hat @TheBorisBecker der #FDP bald voraus ? Bobele ist drin :-)
positive	RT @mattimerker : In #Mühltal verteile ich mit @jsuckut Flyer von @brigittezypries & Herbert Dobner :) . #ltwhe #btw13 #SPD #Jusos #Wechsel
negative	@snatte81 98%  der bayuvarischen Wähler wählen nicht die Piraten muahahahahahahahaha ;-)
positive	31  von 100  Wahlberechtigten #CSU 13  von 100  Wahlberechtigten #SPD 2 von 100  Wahlberechtigten #FDP ;-)
mixed	@drseltsam Das " x " soll übrigens für das für Twitter oft zu lange " CDU / CSU " stehen . Hab ich auch nur geklaut . ;-)
positive	@nadrosia 1.  Platz SPD , 2.  Platz ( punktgleich ) Die Linke , Piraten , 3.  Platz Grüne ; na , mal sehen ... ;-)
positive	@_Rya_ Mach ich . Angemeldet 8,  aber Piraten melden sich ja nicht an . ;-) Andere Piraten kommen auch zum Kennenlernen und Vernetzen
negative	RT @heikoherberg : Koalition aus #SDP - #CDU - lehnt mal wieder den Mindestlohn im #AGH im #Hauptausschuss ab . Soviel zu Wahlversprechen :-( ……
positive	@deneskucuk Ohje . Aber wenigstens fahren nun wieder alle Züge ;-)
positive	RT @lndig0 : Laut Ticketsystem ist der Wahlkampf zu 49,1 % abgeschlossen :) https://t.co/efA6UAdHBq
positive	RT @AfDHameln : Derzeitiger Stand der #FOCUS Online #Wahlumfrage : #AfD + über 58%  - nice ! :-) http://t.co/smAeGliLFi via @focusonline
positive	:) deswegen #SPD und #UDE “ @BayernSPD : Euch nervt gerade eure Internetgeschwindigkeit ? - Wir ändern das : https://t.co/ck4ObSzO7v #tvduell ”
positive	RT @heluecht : Eine Analyse des Wahlspots der #CDU - - Der Kommentator dürfte kein CDU - Wähler sein :) http://t.co/oKkQMisnNM
positive	Dazu kommen noch ca. 100  FlexiPlex Plakate von @brigittezypries und Herbert Dobner und ein Großplakat :) . #SPD #ltwhe #btw13
mixed	Grüne 8,5 % ( zu viel ) , FDP 3,2 % ( zählt jetzt wohl zu Sonstige 3 :) ) , CSU natürlich mit dicker Lippe , ist halt Bayern . ;)
positive	Hab auch kein anderes Ergebnis erwartet :-) #SPD + #fb http://t.co/eeHJiWioeu
positive	So , der 24- Stunden - Wahlkampf kann kommen ! ;-) #LINKE #btw13 http://t.co/dA2JtLKxLa
positive	RT @Konstanze_MaHe : @Bugspriet @CaeVye Sonst findest du auch immer alles auf http://t.co/2Ygc7JDtb0 :-)
positive	@PIRATEN_Lev Auf jeden Fall genug Platz für die #Piratenbus-Kundgebung :-)
negative	@JoergRupp @Ulan_ka @Fussfall @superian_p Da siehst Du , was mein Ex - Genosse bei der #SPD für ' ' n Schiss hat :))
positive	Der @3811015 #Piraten hat in #Warngau 17%  der Erststimmen bekommen . Und das im #CSU #Aigner - Stimmkreis :) #ltwby13
positive	@gaejawen Nein , aber ich kaufe dir gerne eine Burka ! Sogar in #Piraten orange . :) http://t.co/sSF4wM33Q8
positive	@chilligonzales Lass mich mal raten : vornehmlich wenn es gegen die Grünen geht ? ;-)
positive	RT @Mandelschnoesel : Das Video wurde lange vor den Wahlen gemacht , passt aber irgendwie immer noch . :) #SPD http://t.co/T8XoM8Qhm9
positive	Und hier das amtliche Endergebis : CDU / CSU 4,8 Promille , SPD 5,0 Promille , FDP -0,9 Promille , Grüne 6,1 Promille , Linke 11  Prozent :-)))
mixed	@ProSieben @officiallyjoko Das werde ich mir nicht entgehen lassen . :) @Burim1
positive	@ProfJohnix also ich bin kein FDP - Wähler ? :) @mehr_demokratie
positive	@KitschBILD @sat1 @RTLde @ProSieben @kabel_eins @DisneyChannelPR das ist noch aus Glücksrad - Zeiten ( da war ich zehn Jahre ) da gespeichert ;-)
positive	RT @tauss : Sollte eigtl. ne Selbstverständlichkeit und keine Satire sein :( #SPD http://t.co/jvMMULCpQX
positive	@Wu_Pirat Hmmm…kommt noch jemand aus Köln , der mich evtl. mitnehmen könnte ? ;-) #Wuppertal #Piraten #Grillen
positive	#Piratenpartei Fwd : Bundesaktion / Beipackzettel :-): Beitrag kann nach Anmeldung gelesen werden. http://t.co/skafCYTvfM #Piraten #Forum
positive	@KatrinSchnapp @ZDF @sat1 ach nee den Pelzig lass ich mir nicht entgehen :-)
positive	RT @aktionspirat : Ich wünsche den #Piraten in #Bayern alles Gute heute !
neutral	Grüne Minister fordern stärkeres Umsteuern bei Agrarfinanzierung : Berlin / Stuttgart ( dpa / lsw ) – Baden ... http://t.co/Td4QLhbdrE pforzheim
neutral	RT @airjibeer : @JTrittin ähem , was haben die #Grünen bitte jemals gegen #s21 ernsthaft unternommen ? Und bitte konkrete Beispiele ! @lerntux …
negative	Grüne wollen fleischessen an bestimmten tagen verbieten , konservative ( leider auch einige sozis ) das tanzen . Völlig albern
positive	RT @ZDFlogin : " Schwarz - grüne Hoffnung : Ist die Zeit reif ? " #ZDFlogin heute Abend mit @sven_kindler ( @Die_Gruenen ) + M. Patzelt ( @cducsubt ) ! …
positive	Schlagzeile , die man über Mutti nie lesen wird : " Merkel baut guten Nachwuchs in der CDU auf . "
negative	Ich werde nicht zur Wahl gehen , aus Widerspruchsgeist , Nichtwähler werden immer so hingestellt . Überlege schon mit dem Rauchen anzufangen .
neutral	RT @Schwanensee_ : @NewelMedia @hdBerretz Man weint nicht der #FDP nach , sondern dem liberalen Gedanken , der nicht mehr polit. vertreten w…
neutral	Betarix von Storch hat recht #CDU - #SPD - #FDP - und #GRÜNE - werden am 22.09 . ihr #BlauesWunder erleben . #AfD + http://t.co/X4IgomMWO3
negative	politik der lügen : löcher in straße : infrastruktur kaputt : erfolgreiche wirtschaft von #merkel : deshalb NULL STIMME für #cdu , #csu & #fdp
positive	Schöne Grüße von der FDP , am 22.09 . ist Bundestagswahl : ... http://t.co/v38clZKXgw
positive	@Astrid_RB PS : Dem NSU UA Bericht war die Leerstelle Gender auch keine Zeile wert . Nur die FDP ( ! ) macht es in ihrem Sondervotum zum Thema !
negative	RT @Piratenpartei : #xkeyscore überführt Regierung , #BND und #BfV der Lüge . Bitte zieh die Reißleine Deutschland ! http://t.co/AXaEprynCM #pr …
negative	RT @SPIEGELONLINE : Die #Pädophilie-Debatte verfolgt die #Grünen weiter : Volker Beck soll die Öffentlichkeit getäuscht haben http://t.co/RlU …
positive	RT @AfD_Saarland : Über den #Euro wird bei der #btw auffallend wenig diskutiert . Nur die #AfD + müht sich redlich , aber so richtig ... http://…
positive	Wie geht´s Deutschland auf @zdf gefällt mir mal sehr gut ! Gibt es dazu auch einen offiziellen Hashtag ?
positive	#FREIE WÄHLER kritisieren Draghi / Aiwanger : Mit EZB - Chef Draghi wurde der Bock zum Gärtner ... http://t.co/mm2hWKO0ms #Bundespresseportal
neutral	@fschreckenbach @vincNW Steht überraschenderweise auch genau so im grünen Wahlprogramm : http://t.co/RtJDAevWwu , S. 164  unten
neutral	Warum bei der #berlinerrunde z. B. AfD oder Piraten nicht vertreten sind , erklärt @ZDF ( cont ) http://t.co/Zi3NxZTqNh
positive	RT @udovetter : Thema Nichtwähler . Keine leichte Kost am Morgen , dennoch lesenswert. http://t.co/gaxMsrHbRy
neutral	Ausnahmsweise sagt Fietz etwas richtiges : Merkel kann über die Abhöraffäre straucheln . Fietz liefert aber in ... http://t.co/MmViPpL8ET
negative	#Horst redet sich alles schön und betreibt mal wieder Realitätsverzerrung ... und blendet damit die Bürger ! #tvduell #UDE #SPD + #brwahl
positive	RT @Isarmatrose : #CSU-Sonnencreme bei #TVtotal mit Aufdruck : " Damit Sie uns nicht rot werden . " - Raab ergänzt : " Sondern schön braun . " :-)
positive	RT @Zugschlus : Schade @Piratenpartei , das habt ihr königlich vergeigt . Das dürfte die letzte Chance gewesen sein . #ponader #bge
positive	RT @henningtillmann : Gerade SMS bekommen vom CDU - Wähler : „Tu dir einen Gefallen und wähl heute mal SPD“ . Nicht mir , sondern dem Land . #btw13
mixed	Zu coole Wahlplakate sind auch doof , schonwieder eines der Grumpy Cat Plakate abhanden gekommen ... O. o #xhain #Piraten
negative	" Und ein Shitstorm wird kommen und reissen die Braven in den Schlund . Und alles wird entbehren jeglichen Sinns . " ( Piratus 23,42 ) #Piraten
positive	RT @Jakob_Juergen : Du merkst das du in der richtigen Partei bist , wenn Arbeit mit politischen Themen Spaß macht . #Piraten
neutral	RT @LilithMuc : Verkehrte Welt ? In die #berlinerrunde schicken die konservativen Parteien #Frauen ( #CSU , #CDU ) die linken #Männer ( #SPD , #Gr …
negative	RT @tazgezwitscher : Junge #Piraten bezeichneten #AfD in einem Flyer als rechts . Dafür gibt es eine Abmahnung , es geht um 20.000 Euro. http : …
neutral	RT @Mitkrieger : Wenn du einen Tweet mit #PIRATEN und #BTW13 retweetest , rutscht die Piratenpartei im Social Media Ranking der WiWo wieder v…
positive	Hoffentlich wählt @AltF4Games bei der GIGA #Wahl zum besten Publisher die NPD. http://t.co/0qoOmesfma
positive	Haha , das Unions - Wahlprogramm in leichter Sprache. http://t.co/GsljK2ykYl ( via WWWW )
neutral	RT @juggrn : Lieber Herr #Gauck ! Würde die #NSA alle ihre " Akten " in Aktenordnern vorhalten , würde sich die Rotationsachse der Erde verschie…
neutral	RT @ppsde : #Parolen der Schweizer #Piraten : 3x  Ja am 22.  September – Aufhebung #Wehrpflicht , #Epidemiengesetz & Liberalisierung #Öffnungsze …
positive	Umfrage : NSA - Affäre lässt Vertrauen in die Cloud sinken - computerwoche.de - http://t.co/6gDohN1gne Dies ist wohl keine Überraschung !!
neutral	@peteraltmaier Sehr geehrter Herr #Altmaier , sind Sie am #Wahlabend in #Berlin ? Haben Sie Zeit für eine Schalte ?
negative	RT @Roter_Schlumpf : Wie heisst die einzige Partei , die gegen die #Überwachung''en war ? DIE #LINKE ! ... http://t.co/Xrf2hYa85n #BND #VS #NSA
positive	RT @HappySchnitzel : " Entweder die SPD oder die Grünen werden sich erbarmen ; das Land muss ja regiert werden . " Schäuble , schmunzelnd . #btw13
neutral	Na mal sehen was da raus kommt , wenn sich jetzt #SPD und #CDU zusammen an den " #Energietisch " setzen . #AGH
neutral	Der kultur - und medienpolitische Sprecher der SPD - Fraktion und Dichter , Hans - Jürgen Döring , stellte gestern seinen ... http://t.co/fd6dIA7M66
positive	“ @Volker_Beck : Volker und das Volk sind gegen Volksverhetzung @MiamiRize von #PRO NPD und @Bushido78 ”ah die grünen
positive	Also eine Debatte zwischen Lucke und Gysi hat mehr Substanz als eine zwischen Merkel und Steinbrück #bundestagswahl #cdu #spd #afd #linke
neutral	. @gruenestuttgart @SZ_Politik @deppentoeter Mit welchen hat Wahllügen Kretschmann sich seinen Posten erschlichen ? #S21 zeigt grünen Shit !
neutral	RT @JottEs : #CDU-Wahlprogramm : " Wir brauchen größere international aufgestellte Energieversorger " … ohne Worte … Damit ist wohl alles gesag…
neutral	RT @UKordeck : #afd - = Direkte Demagogie . Jetzt wird auch gegen die #grünen gehetzt
neutral	RT @ProSieben : Wer nichts wird , wird Wirt RT @Stolzergreece26 : Ich schaue @ProSieben #Stefanraab solltet ihr auch schauen vielleicht Wirt m…
neutral	RT @bpb_de : Der Wahl - O - Mat zur #Bundestagswahl ist online . Jetzt seid ihr dran ! http://t.co/C3xxReZTYD #wahlomat http://t.co/IN4mT9n8SE
neutral	SPD startet Bundesratsinitiative zur Verschärfung des Steuerstrafrechts http://t.co/eO6PsPxZoD
positive	#ltwby13 Die Bayern - #SPD sieht keine Chance bei der Landtagswahl http://t.co/Gt6st0G02z #Bayern
neutral	CL Halbfinale Real - Bayern 2001  und man fragt sich , wie es sein konnte , dass Linke da mitgespielt hat .
positive	RT @blowusaway : Wenn bald die gesamte Jugend wählen darf kann die CDU adieu sagen . Hier ist jeder für die Adoption für gleichgeschlechtlich…
negative	Bald beginnt das letzte TV - Duell #ORFwahl13 . ÖVP vs SPÖ war ja schon dran . War wie Championsleague - Finale 2003/04 http://t.co/J1bIGTjNx8
neutral	RT @rheto : Gestern #arte über #GoldmanSachs . Da fällt einem nichts mehr zu ein . Aber der Wähler wollte es wieder so
neutral	@Vilinthril Da müsst ich ja ganz von vorn anfangen – die Grünen hatten bei der Ltw im März 158  Stimmen , das Potential wär also schon da
neutral	#direngeziparki was hat die piratenpartei bis jetzt für die jungen türken gemacht ausser sie gegen das eigene land zu hetzen ?
